Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
ビドル,35,4,5,0,13,16,0,0,0,0.444,184,40.333333333333336,36,4,20,1,7,45,2,0,20,18,4.02,Left,1.388,オリックス・バファローズ
比嘉　幹貴,30,5,0,1,5,10,0,0,0,1.0,85,21.333333333333332,20,1,2,0,2,24,0,0,7,6,2.53,Right,1.031,オリックス・バファローズ
平野　佳寿,48,3,2,28,8,11,0,0,0,0.6,175,46.0,25,3,12,0,2,42,1,0,8,8,1.57,Right,0.804,オリックス・バファローズ
本田　仁海,42,2,3,2,14,16,0,0,0,0.4,186,43.666666666666664,39,3,16,1,4,40,1,0,18,17,3.5,Right,1.26,オリックス・バファローズ
増井　浩俊,2,0,2,0,0,0,0,0,0,0.0,42,9.333333333333334,13,0,4,0,0,11,2,0,4,4,3.86,Right,1.821,オリックス・バファローズ
宮城　大弥,24,11,8,0,0,0,2,1,2,0.579,612,148.33333333333334,137,11,30,1,6,127,0,0,57,52,3.16,Left,1.126,オリックス・バファローズ
椋木　蓮,4,2,1,0,0,0,0,0,0,0.667,69,17.666666666666668,8,0,8,0,1,21,2,0,2,2,1.02,Right,0.906,オリックス・バファローズ
村西　良太,22,1,1,0,8,9,0,0,0,0.5,113,24.333333333333332,23,4,17,3,1,27,1,0,13,12,4.44,Right,1.644,オリックス・バファローズ
山岡　泰輔,22,6,8,0,1,1,2,1,0,0.429,518,128.0,118,6,27,0,7,99,2,0,42,37,2.6,Right,1.133,オリックス・バファローズ
山﨑　福也,24,5,8,0,2,3,0,0,0,0.385,475,114.66666666666667,112,13,27,0,6,91,4,0,58,44,3.45,Left,1.212,オリックス・バファローズ
山﨑　颯一郎,15,0,2,1,6,6,0,0,0,0.0,145,36.0,30,2,10,1,1,29,0,0,15,12,3.0,Right,1.111,オリックス・バファローズ
山田　修義,12,1,0,0,2,3,0,0,0,1.0,44,10.333333333333334,11,0,4,0,1,14,1,0,5,5,4.35,Left,1.452,オリックス・バファローズ
山本　由伸,26,15,5,0,0,0,4,2,1,0.75,747,193.0,137,6,42,0,5,205,0,0,42,36,1.68,Right,0.927,オリックス・バファローズ
吉田　凌,6,1,1,0,2,3,0,0,0,0.5,15,3.3333333333333335,5,1,1,0,0,3,0,0,3,3,8.1,Right,1.8,オリックス・バファローズ
ワゲスパック,32,2,6,5,7,7,0,0,0,0.25,309,72.66666666666667,63,4,29,0,4,81,1,0,28,24,2.97,Right,1.266,オリックス・バファローズ
