Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
アダメス,11,0,1,0,3,3,0,0,0,0.0,40,9.333333333333334,10,2,4,0,0,4,0,0,7,7,6.75,Right,1.5,読売ジャイアンツ
池田　駿,2,0,0,0,0,0,0,0,0,0.0,6,1.0,2,1,1,0,0,1,0,0,2,2,18.0,Left,3.0,読売ジャイアンツ
今村　信貴,17,3,2,0,0,0,0,0,0,0.6,349,81.66666666666667,82,9,26,1,8,54,1,0,39,37,4.08,Left,1.322,読売ジャイアンツ
大江　竜聖,8,0,0,0,1,1,0,0,0,0.0,49,10.666666666666666,13,3,3,1,0,7,1,0,9,8,6.75,Left,1.5,読売ジャイアンツ
大竹　寛,32,4,0,0,8,12,0,0,0,1.0,111,26.0,26,2,8,2,0,24,1,0,9,8,2.77,Right,1.308,読売ジャイアンツ
鍵谷　陽平,27,0,2,0,6,6,0,0,0,0.0,117,27.0,21,4,18,3,0,11,0,0,11,9,3.0,Right,1.444,読売ジャイアンツ
クック,13,0,2,6,0,0,0,0,0,0.0,67,15.0,19,2,6,0,0,9,2,0,8,8,4.8,Right,1.667,読売ジャイアンツ
鍬原　拓也,15,0,1,0,2,2,0,0,0,0.0,80,19.0,17,4,4,0,2,16,1,0,11,10,4.74,Right,1.105,読売ジャイアンツ
坂本　工宜,2,0,0,0,0,0,0,0,0,0.0,12,2.0,5,0,0,0,1,3,0,0,3,3,13.5,Right,2.5,読売ジャイアンツ
桜井　俊貴,29,8,6,0,0,1,0,0,0,0.571,472,108.33333333333333,109,12,42,0,4,82,1,0,53,52,4.32,Right,1.394,読売ジャイアンツ
澤村　拓一,43,2,2,1,13,15,0,0,0,0.5,197,48.333333333333336,40,3,17,1,3,55,1,0,14,14,2.61,Right,1.179,読売ジャイアンツ
菅野　智之,22,11,6,0,0,0,3,1,1,0.647,577,136.33333333333334,138,20,32,2,3,120,0,0,65,59,3.89,Right,1.247,読売ジャイアンツ
高木　京介,55,3,1,0,10,13,0,0,0,0.75,220,54.0,51,11,13,2,0,48,1,0,23,23,3.83,Left,1.185,読売ジャイアンツ
髙田　萌生,2,0,0,0,0,0,0,0,0,0.0,22,5.0,7,0,2,1,0,7,0,0,3,3,5.4,Right,1.8,読売ジャイアンツ
髙橋　優貴,18,5,7,0,0,0,0,0,0,0.417,395,93.0,70,14,48,1,5,89,1,0,34,33,3.19,Left,1.269,読売ジャイアンツ
田口　麗斗,55,3,3,1,14,17,0,0,0,0.5,276,65.33333333333333,59,11,18,2,2,66,2,0,30,30,4.13,Left,1.179,読売ジャイアンツ
田原　誠次,25,2,2,0,5,7,0,0,0,0.5,70,16.666666666666668,14,1,7,1,0,9,1,0,8,8,4.32,Right,1.26,読売ジャイアンツ
デラロサ,26,1,0,8,5,6,0,0,0,1.0,93,24.0,16,4,5,0,1,32,0,0,6,6,2.25,Right,0.875,読売ジャイアンツ
戸郷　翔征,2,1,0,0,0,1,0,0,0,1.0,34,8.666666666666666,6,1,3,0,1,11,0,0,2,2,2.08,Right,1.038,読売ジャイアンツ
戸根　千明,26,0,1,0,8,8,0,0,0,0.0,104,22.666666666666668,17,2,17,2,3,21,0,0,7,5,1.99,Left,1.5,読売ジャイアンツ
中川　皓太,67,4,3,16,17,21,0,0,0,0.571,270,64.66666666666667,57,3,18,2,2,74,0,0,19,17,2.37,Left,1.16,読売ジャイアンツ
野上　亮磨,13,1,2,1,3,4,0,0,0,0.333,81,18.0,19,1,6,0,0,16,1,0,10,7,3.5,Right,1.389,読売ジャイアンツ
畠　世周,5,0,1,0,0,0,0,0,0,0.0,76,15.666666666666666,26,2,5,0,1,14,0,0,14,12,6.89,Right,1.979,読売ジャイアンツ
古川　侑利,3,1,1,0,0,1,0,0,0,0.5,21,5.0,4,0,2,0,0,10,0,0,4,4,7.2,Right,1.2,読売ジャイアンツ
堀岡　隼人,3,0,0,0,0,0,0,0,0,0.0,18,4.333333333333333,5,1,3,0,0,2,1,0,3,3,6.23,Right,1.846,読売ジャイアンツ
マシソン,28,2,2,1,8,10,0,0,0,0.5,104,22.666666666666668,28,2,9,2,0,19,0,0,11,11,4.37,Right,1.632,読売ジャイアンツ
宮國　椋丞,28,0,2,0,3,3,0,0,0,0.0,122,29.666666666666668,26,2,9,0,1,21,1,0,16,13,3.94,Right,1.18,読売ジャイアンツ
メルセデス,22,8,8,0,0,0,0,0,0,0.5,512,120.33333333333333,137,12,28,1,5,89,2,0,49,47,3.52,Left,1.371,読売ジャイアンツ
森福　允彦,7,0,0,0,3,3,0,0,0,0.0,18,4.333333333333333,5,2,0,0,0,5,0,0,3,3,6.23,Left,1.154,読売ジャイアンツ
ヤングマン,10,3,4,0,0,0,0,0,0,0.429,206,44.333333333333336,49,9,26,0,3,28,2,0,33,30,6.09,Right,1.692,読売ジャイアンツ
山口　俊,26,15,4,0,0,0,0,0,0,0.789,705,170.0,137,8,60,1,13,188,4,0,60,55,2.91,Right,1.159,読売ジャイアンツ
吉川　光夫,9,0,1,0,3,3,0,0,0,0.0,35,6.333333333333333,12,2,6,0,0,4,0,0,7,7,9.95,Left,2.842,読売ジャイアンツ
青柳　晃洋,25,9,9,0,0,0,1,1,0,0.5,601,143.33333333333334,145,14,42,3,12,100,0,1,56,50,3.14,Right,1.305,阪神タイガース
秋山　拓巳,10,4,3,0,0,0,0,0,0,0.571,219,50.666666666666664,56,5,12,0,1,35,2,0,27,24,4.26,Right,1.342,阪神タイガース
飯田　優也,3,1,0,0,0,1,0,0,0,1.0,20,3.3333333333333335,5,0,5,0,0,6,0,0,4,4,10.8,Left,3.0,阪神タイガース
石崎　剛,2,0,0,0,0,0,0,0,0,0.0,6,1.3333333333333333,2,0,1,0,0,0,0,0,1,1,6.75,Right,2.25,阪神タイガース
岩崎　優,48,3,0,0,26,29,0,0,0,1.0,204,53.666666666666664,24,5,17,1,3,58,1,0,11,6,1.01,Left,0.764,阪神タイガース
岩貞　祐太,8,2,4,0,0,0,0,0,0,0.333,173,40.333333333333336,43,4,15,0,0,33,0,0,19,18,4.02,Left,1.438,阪神タイガース
岩田　稔,14,3,4,0,0,0,1,0,0,0.429,336,77.66666666666667,90,13,21,0,3,43,2,0,46,39,4.52,Left,1.429,阪神タイガース
岡本　洋介,3,0,0,0,0,0,0,0,0,0.0,26,5.333333333333333,6,2,3,0,1,4,0,0,5,5,8.44,Right,1.688,阪神タイガース
尾仲　祐哉,5,0,0,0,0,0,0,0,0,0.0,26,5.666666666666667,6,1,5,0,1,6,0,0,4,4,6.35,Right,1.941,阪神タイガース
小野　泰己,14,0,1,0,5,5,0,0,0,0.0,58,11.666666666666666,11,0,13,2,1,6,0,0,3,3,2.31,Right,2.057,阪神タイガース
ガルシア,21,6,8,0,0,3,1,1,0,0.429,473,103.66666666666667,123,8,40,3,6,79,1,0,66,54,4.69,Left,1.572,阪神タイガース
桑原　謙太朗,7,2,0,0,3,5,0,0,0,1.0,28,5.0,10,1,3,0,1,6,0,0,9,5,9.0,Right,2.6,阪神タイガース
才木　浩人,3,2,1,0,0,0,0,0,0,0.667,70,15.333333333333334,20,0,5,0,0,14,0,0,8,8,4.7,Right,1.63,阪神タイガース
齋藤　友貴哉,1,0,0,0,0,0,0,0,0,0.0,10,2.0,1,0,3,0,0,2,0,0,0,0,0.0,Right,2.0,阪神タイガース
ジョンソン,58,2,3,0,40,42,0,0,0,0.4,224,58.666666666666664,34,2,13,1,1,91,4,0,12,9,1.38,Right,0.801,阪神タイガース
島本　浩也,63,4,0,1,11,15,0,0,0,1.0,229,59.333333333333336,42,4,14,0,4,60,0,0,13,11,1.67,Left,0.944,阪神タイガース
高野　圭佑,4,0,0,0,1,1,0,0,0,0.0,25,5.666666666666667,6,0,1,0,1,6,0,0,4,3,4.76,Right,1.235,阪神タイガース
髙橋　聡文,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,Left,0.0,阪神タイガース
髙橋　遥人,19,3,9,0,1,1,0,0,0,0.25,474,109.66666666666667,115,9,38,2,0,125,4,0,56,46,3.78,Left,1.395,阪神タイガース
谷川　昌希,4,0,0,0,0,0,0,0,0,0.0,34,7.333333333333333,8,0,3,0,0,4,2,0,4,3,3.68,Right,1.5,阪神タイガース
ドリス,56,5,4,19,10,15,0,0,0,0.556,213,55.333333333333336,36,1,11,2,1,50,7,0,16,13,2.11,Right,0.849,阪神タイガース
西　勇輝,26,10,8,0,0,0,1,1,0,0.556,702,172.33333333333334,159,12,36,2,9,112,2,0,60,56,2.92,Right,1.132,阪神タイガース
能見　篤史,51,1,2,0,18,19,0,0,0,0.333,191,44.0,37,5,24,3,1,41,2,0,21,21,4.3,Left,1.386,阪神タイガース
馬場　皐輔,2,0,0,0,0,0,0,0,0,0.0,17,3.3333333333333335,7,3,1,0,0,4,0,1,4,4,10.8,Right,2.4,阪神タイガース
浜地　真澄,21,2,1,0,0,2,0,0,0,0.667,128,28.0,35,4,8,2,0,27,0,0,21,19,6.11,Right,1.536,阪神タイガース
福永　春吾,3,0,0,0,0,0,0,0,0,0.0,13,2.0,6,1,1,0,0,3,0,0,5,5,22.5,Right,3.5,阪神タイガース
藤川　球児,56,4,1,16,23,27,0,0,0,0.8,226,56.0,29,3,32,2,0,83,4,0,11,11,1.77,Right,1.089,阪神タイガース
藤浪　晋太郎,1,0,0,0,0,0,0,0,0,0.0,23,4.333333333333333,4,0,6,0,2,3,0,0,1,1,2.08,Right,2.308,阪神タイガース
メッセンジャー,14,3,7,0,0,0,1,0,0,0.3,336,79.0,71,11,38,1,2,55,3,0,45,41,4.67,Right,1.38,阪神タイガース
望月　惇志,8,1,1,0,0,0,0,0,0,0.5,142,31.333333333333332,33,4,16,2,3,26,3,0,15,14,4.02,Right,1.564,阪神タイガース
守屋　功輝,57,2,2,0,7,9,0,0,0,0.5,217,54.0,45,3,17,3,0,53,2,0,19,18,3.0,Right,1.148,阪神タイガース
アドゥワ　誠,19,3,5,0,0,0,1,0,1,0.375,404,91.66666666666667,101,14,27,0,4,52,2,0,52,44,4.32,Right,1.396,広島東洋カープ
一岡　竜司,33,0,0,0,16,16,0,0,0,0.0,133,31.0,29,1,10,0,2,18,2,0,11,10,2.9,Right,1.258,広島東洋カープ
今村　猛,27,3,1,1,4,7,0,0,0,0.75,101,25.333333333333332,18,2,9,1,1,17,0,0,10,10,3.55,Right,1.066,広島東洋カープ
遠藤　淳志,34,1,1,1,6,7,0,0,0,0.5,188,42.666666666666664,36,1,25,1,1,38,3,1,19,15,3.16,Right,1.43,広島東洋カープ
大瀬良　大地,26,11,9,0,0,0,6,2,3,0.55,712,173.33333333333334,176,22,35,2,4,136,4,0,72,68,3.53,Right,1.217,広島東洋カープ
岡田　明丈,3,0,2,0,0,0,0,0,0,0.0,39,7.0,9,2,11,0,0,4,0,0,12,11,14.14,Right,2.857,広島東洋カープ
菊池　保則,58,1,3,0,15,16,0,0,0,0.25,240,61.0,39,4,23,2,0,43,4,0,21,19,2.8,Right,1.016,広島東洋カープ
九里　亜蓮,27,8,8,0,3,4,1,1,1,0.5,498,118.0,107,11,41,0,4,96,1,0,50,46,3.51,Right,1.254,広島東洋カープ
ケムナ　誠,1,0,0,0,0,0,0,0,0,0.0,5,1.0,1,0,1,0,0,1,0,0,0,0,0.0,Right,2.0,広島東洋カープ
ジョンソン,27,11,8,0,0,0,1,1,0,0.579,650,156.66666666666666,132,12,58,2,4,132,3,0,50,45,2.59,Left,1.213,広島東洋カープ
島内　颯太郎,25,0,0,0,0,0,0,0,0,0.0,127,28.666666666666668,19,1,19,1,2,33,1,0,15,14,4.4,Right,1.326,広島東洋カープ
床田　寛樹,25,7,6,0,0,0,1,0,0,0.538,590,139.66666666666666,131,17,48,3,5,101,2,0,54,46,2.96,Left,1.282,広島東洋カープ
永川　勝浩,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,Right,0.0,広島東洋カープ
中﨑　翔太,36,3,3,9,5,8,0,0,0,0.5,171,35.333333333333336,44,3,17,2,2,23,0,0,24,16,4.08,Right,1.726,広島東洋カープ
中田　廉,8,0,0,0,0,0,0,0,0,0.0,36,5.666666666666667,8,1,6,0,1,4,1,0,11,6,9.53,Right,2.471,広島東洋カープ
中村　恭平,43,0,1,0,12,12,0,0,0,0.0,181,44.333333333333336,31,5,17,2,2,58,0,0,16,13,2.64,Left,1.083,広島東洋カープ
中村　祐太,2,0,0,0,0,0,0,0,0,0.0,32,5.666666666666667,11,3,5,0,0,4,1,0,8,8,12.71,Right,2.824,広島東洋カープ
野村　祐輔,18,6,5,0,0,0,0,0,0,0.545,414,95.33333333333333,96,6,34,2,2,65,0,0,52,43,4.06,Right,1.364,広島東洋カープ
フランスア,67,8,6,12,18,26,0,0,0,0.571,308,71.66666666666667,55,8,32,5,7,94,1,0,29,22,2.76,Left,1.214,広島東洋カープ
藤井　皓哉,4,0,0,0,0,0,0,0,0,0.0,41,6.333333333333333,13,0,9,0,0,8,0,0,10,10,14.21,Right,3.474,広島東洋カープ
ヘルウェグ,5,1,0,0,1,2,0,0,0,1.0,13,3.6666666666666665,2,0,1,0,0,2,0,0,0,0,0.0,Right,0.818,広島東洋カープ
塹江　敦哉,11,0,1,0,0,0,0,0,0,0.0,95,20.666666666666668,20,4,14,0,1,23,0,0,14,14,6.1,Left,1.645,広島東洋カープ
モンティージャ,2,0,2,0,0,0,0,0,0,0.0,29,4.333333333333333,11,1,4,0,0,8,1,0,8,7,14.54,Left,3.462,広島東洋カープ
矢崎　拓也,5,0,0,0,0,0,0,0,0,0.0,40,8.0,10,2,6,0,0,11,0,0,5,5,5.63,Right,2.0,広島東洋カープ
薮田　和樹,4,0,2,0,0,0,0,0,0,0.0,62,12.666666666666666,17,4,10,0,0,6,0,0,13,13,9.24,Right,2.132,広島東洋カープ
山口　翔,9,1,3,0,0,0,0,0,0,0.25,117,26.0,25,3,13,1,3,21,2,0,14,14,4.85,Right,1.462,広島東洋カープ
レグナルト,52,6,3,0,15,21,0,0,0,0.667,265,59.333333333333336,53,7,34,7,3,67,0,1,25,22,3.34,Left,1.466,広島東洋カープ
ローレンス,1,0,1,0,0,0,0,0,0,0.0,23,5.0,4,1,4,1,0,3,0,0,6,6,10.8,Right,1.6,広島東洋カープ
赤間　謙,7,0,0,0,0,0,0,0,0,0.0,39,9.666666666666666,7,2,3,0,0,5,1,0,6,6,5.59,Right,1.034,横浜DeNAベイスターズ
東　克樹,7,4,2,0,0,0,0,0,0,0.667,161,38.333333333333336,38,4,10,1,1,31,1,0,17,16,3.76,Left,1.252,横浜DeNAベイスターズ
飯塚　悟史,5,0,1,0,0,0,0,0,0,0.0,52,11.333333333333334,17,4,3,0,1,9,0,0,14,14,11.12,Right,1.765,横浜DeNAベイスターズ
石田　健大,40,4,1,0,10,11,0,0,0,0.8,285,71.33333333333333,59,7,21,4,0,78,2,0,19,17,2.14,Left,1.121,横浜DeNAベイスターズ
井納　翔一,15,4,5,0,0,0,0,0,0,0.444,309,70.0,74,5,28,3,3,50,3,1,43,37,4.76,Right,1.457,横浜DeNAベイスターズ
今永　昇太,25,13,7,0,0,0,3,3,0,0.65,684,170.0,128,18,56,8,4,186,2,0,59,55,2.91,Left,1.082,横浜DeNAベイスターズ
エスコバー,74,5,4,0,33,38,0,0,0,0.556,306,75.33333333333333,60,7,24,2,2,88,1,0,23,21,2.51,Left,1.115,横浜DeNAベイスターズ
大貫　晋一,15,6,5,0,0,0,0,0,0,0.545,302,66.66666666666667,81,7,25,3,2,54,1,0,38,37,5.0,Right,1.59,横浜DeNAベイスターズ
笠井　崇正,16,0,0,0,0,0,0,0,0,0.0,101,22.333333333333332,23,3,14,3,0,18,3,0,10,10,4.03,Right,1.657,横浜DeNAベイスターズ
上茶谷　大河,25,7,6,0,0,0,1,1,0,0.538,584,134.0,136,14,51,6,3,102,3,1,68,59,3.96,Right,1.396,横浜DeNAベイスターズ
京山　将弥,9,0,6,0,0,0,0,0,0,0.0,173,35.666666666666664,45,3,27,0,0,29,2,1,26,23,5.8,Right,2.019,横浜DeNAベイスターズ
国吉　佑樹,53,5,3,0,9,14,0,0,0,0.625,299,69.33333333333333,62,9,28,2,2,81,3,0,37,37,4.8,Right,1.298,横浜DeNAベイスターズ
齋藤　俊介,16,0,1,0,0,0,0,0,0,0.0,115,25.0,31,1,8,2,2,20,3,0,19,16,5.76,Right,1.56,横浜DeNAベイスターズ
阪口　皓亮,3,0,1,0,0,0,0,0,0,0.0,37,7.666666666666667,9,0,4,0,1,4,0,0,5,5,5.87,Right,1.696,横浜DeNAベイスターズ
櫻井　周斗,14,0,0,0,1,1,0,0,0,0.0,74,16.666666666666668,17,1,10,0,1,17,1,0,9,9,4.86,Left,1.62,横浜DeNAベイスターズ
進藤　拓也,5,0,0,0,0,0,0,0,0,0.0,39,7.0,10,2,6,1,2,5,0,0,7,7,9.0,Right,2.286,横浜DeNAベイスターズ
砂田　毅樹,16,1,0,0,1,2,0,0,0,1.0,65,12.333333333333334,21,2,8,2,1,10,1,0,9,7,5.11,Left,2.351,横浜DeNAベイスターズ
ソリス,4,0,0,0,1,1,0,0,0,0.0,17,4.333333333333333,4,1,2,0,0,2,0,0,1,1,2.08,Left,1.385,横浜DeNAベイスターズ
平良　拳太郎,15,5,6,0,0,0,0,0,0,0.455,289,70.0,68,9,17,2,0,55,0,1,34,32,4.11,Right,1.214,横浜DeNAベイスターズ
中後　悠平,4,0,0,0,0,0,0,0,0,0.0,12,2.6666666666666665,3,0,2,0,0,1,0,0,1,1,3.38,Left,1.875,横浜DeNAベイスターズ
中川　虎大,3,0,1,0,0,0,0,0,0,0.0,25,5.0,7,2,3,0,0,3,0,0,3,3,5.4,Right,2.0,横浜DeNAベイスターズ
パットン,42,0,3,0,22,22,0,0,0,0.0,172,36.666666666666664,38,4,22,4,3,45,1,0,24,21,5.15,Right,1.636,横浜DeNAベイスターズ
バリオス,3,1,2,0,0,0,0,0,0,0.333,66,14.666666666666666,12,0,10,1,2,11,0,0,8,7,4.3,Right,1.5,横浜DeNAベイスターズ
濵口　遥大,17,6,5,0,1,1,2,2,0,0.545,341,82.33333333333333,59,8,38,1,3,85,1,0,33,29,3.17,Left,1.178,横浜DeNAベイスターズ
濱矢　廣大,2,0,1,0,0,0,0,0,0,0.0,13,1.6666666666666665,3,0,5,1,0,0,0,0,6,6,32.4,Left,4.8,横浜DeNAベイスターズ
平田　真吾,8,0,0,0,1,1,0,0,0,0.0,48,9.666666666666666,15,2,4,1,2,11,0,0,11,10,9.31,Right,1.966,横浜DeNAベイスターズ
藤岡　好明,32,1,0,0,1,2,0,0,0,1.0,126,29.0,27,2,15,3,0,23,2,0,6,6,1.86,Right,1.448,横浜DeNAベイスターズ
三上　朋也,6,0,1,0,1,1,0,0,0,0.0,25,4.666666666666667,5,0,6,0,0,5,1,0,4,3,5.79,Right,2.357,横浜DeNAベイスターズ
三嶋　一輝,71,5,4,0,23,28,0,0,0,0.556,309,72.66666666666667,67,10,31,4,0,62,2,0,36,35,4.33,Right,1.349,横浜DeNAベイスターズ
武藤　祐太,31,1,2,0,3,4,0,0,0,0.333,159,38.0,31,4,18,6,1,28,1,0,17,14,3.32,Right,1.289,横浜DeNAベイスターズ
山﨑　康晃,61,3,2,30,4,7,0,0,0,0.6,243,60.0,44,6,19,2,0,54,0,0,18,13,1.95,Right,1.05,横浜DeNAベイスターズ
五十嵐　亮太,45,5,1,0,4,9,0,0,0,0.833,193,42.333333333333336,35,4,24,1,3,33,3,1,19,14,2.98,Right,1.394,東京ヤクルトスワローズ
石川　雅規,23,8,6,0,0,0,0,0,0,0.571,514,124.33333333333333,117,18,26,2,4,88,2,1,57,53,3.84,Left,1.15,東京ヤクルトスワローズ
石山　泰稚,34,2,2,10,5,7,0,0,0,0.5,137,33.0,30,2,8,2,0,31,3,0,12,10,2.73,Right,1.152,東京ヤクルトスワローズ
梅野　雄吾,68,2,3,4,28,30,0,0,0,0.4,282,67.66666666666667,55,7,25,0,1,77,4,0,34,28,3.72,Right,1.182,東京ヤクルトスワローズ
大下　佑馬,31,0,2,0,2,2,0,0,0,0.0,187,41.666666666666664,52,7,12,1,0,30,0,1,26,24,5.18,Right,1.536,東京ヤクルトスワローズ
小川　泰弘,26,5,12,0,0,0,2,1,2,0.294,686,159.66666666666666,173,26,36,0,2,132,1,0,91,81,4.57,Right,1.309,東京ヤクルトスワローズ
風張　蓮,14,0,0,0,1,1,0,0,0,0.0,95,19.0,23,5,15,0,2,17,1,0,15,15,7.11,Right,2.0,東京ヤクルトスワローズ
久保　拓眞,16,0,0,0,1,1,0,0,0,0.0,54,11.0,13,2,7,1,3,11,2,0,7,7,5.73,Left,1.818,東京ヤクルトスワローズ
蔵本　治孝,8,0,0,0,0,0,0,0,0,0.0,63,12.666666666666666,26,3,3,0,1,9,0,0,13,13,9.24,Right,2.289,東京ヤクルトスワローズ
近藤　一樹,59,3,3,0,19,22,0,0,0,0.5,245,53.0,57,6,32,4,0,54,3,0,23,21,3.57,Right,1.679,東京ヤクルトスワローズ
坂本　光士郎,19,0,0,0,3,3,0,0,0,0.0,104,21.666666666666668,22,2,16,0,2,15,2,0,15,14,5.82,Left,1.754,東京ヤクルトスワローズ
清水　昇,11,0,3,0,0,0,0,0,0,0.0,124,26.0,33,7,13,0,0,24,0,0,25,21,7.27,Right,1.769,東京ヤクルトスワローズ
スアレス,4,1,1,0,0,0,0,0,0,0.5,68,17.666666666666668,11,1,5,0,1,12,0,0,3,3,1.53,Right,0.906,東京ヤクルトスワローズ
高梨　裕稔,21,5,7,0,0,1,0,0,0,0.417,358,78.0,90,13,34,0,4,82,7,0,56,54,6.23,Right,1.59,東京ヤクルトスワローズ
高橋　奎二,20,4,6,0,0,0,0,0,0,0.4,438,95.33333333333333,99,14,53,2,8,99,5,0,68,61,5.76,Left,1.594,東京ヤクルトスワローズ
田川　賢吾,4,1,2,0,0,0,0,0,0,0.333,73,15.333333333333334,23,2,6,0,0,12,0,0,16,13,7.63,Right,1.891,東京ヤクルトスワローズ
館山　昌平,2,0,1,0,0,0,0,0,0,0.0,18,3.3333333333333335,5,0,2,0,1,3,0,0,3,2,5.4,Right,2.1,東京ヤクルトスワローズ
寺島　成輝,3,0,0,0,0,0,0,0,0,0.0,21,4.0,9,0,2,0,0,0,0,0,3,1,2.25,Left,2.75,東京ヤクルトスワローズ
寺原　隼人,4,2,1,0,0,0,0,0,0,0.667,75,16.0,18,2,9,0,0,9,1,0,11,11,6.19,Right,1.688,東京ヤクルトスワローズ
中尾　輝,12,0,1,0,0,0,0,0,0,0.0,69,14.0,17,3,8,1,0,18,3,0,13,13,8.36,Left,1.786,東京ヤクルトスワローズ
中澤　雅人,1,0,0,0,0,0,0,0,0,0.0,9,1.6666666666666665,4,1,0,0,0,1,0,0,4,4,21.6,Left,2.4,東京ヤクルトスワローズ
ハフ,68,1,5,3,26,27,0,0,0,0.167,271,65.66666666666667,58,6,21,2,1,58,0,0,31,29,3.97,Left,1.203,東京ヤクルトスワローズ
原　樹理,12,3,7,0,0,0,1,0,0,0.3,322,74.0,85,10,19,1,5,57,5,0,44,40,4.86,Right,1.405,東京ヤクルトスワローズ
平井　諒,20,1,1,0,4,5,0,0,0,0.5,87,19.0,24,1,9,0,0,13,2,0,18,18,8.53,Right,1.737,東京ヤクルトスワローズ
ブキャナン,18,4,6,0,0,0,0,0,0,0.4,438,99.66666666666667,118,10,33,0,4,58,1,0,56,53,4.79,Right,1.515,東京ヤクルトスワローズ
星　知弥,10,1,3,0,0,1,0,0,0,0.25,67,12.666666666666666,15,1,15,1,0,10,1,0,12,12,8.53,Right,2.368,東京ヤクルトスワローズ
マクガフ,65,6,3,11,18,24,0,0,0,0.667,296,68.66666666666667,71,2,22,4,2,64,2,0,25,24,3.15,Right,1.354,東京ヤクルトスワローズ
屋宜　照悟,1,0,0,0,0,0,0,0,0,0.0,5,1.0,2,1,0,0,0,1,0,0,2,2,18.0,Right,2.0,東京ヤクルトスワローズ
山田　大樹,14,5,4,0,0,0,0,0,0,0.556,268,62.333333333333336,70,10,16,1,1,45,1,0,29,27,3.9,Left,1.38,東京ヤクルトスワローズ
山中　浩史,4,0,2,0,0,0,0,0,0,0.0,41,9.666666666666666,10,2,2,0,1,5,0,0,8,8,7.45,Right,1.241,東京ヤクルトスワローズ
阿知羅　拓馬,7,1,3,0,0,0,0,0,0,0.25,146,34.0,37,11,13,2,1,21,0,0,22,22,5.82,Right,1.471,中日ドラゴンズ
