Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
桑原　将志,106,321,285,35,77,12,0,5,104,24,8,0,9,4,19,0,4,42,6,.270,0.365,0.321,Right,0.686,横浜DeNAベイスターズ
ケイ,24,46,38,1,0,0,0,0,0,1,0,0,5,0,3,0,0,22,0,.000,0.0,0.073,Left,0.073,横浜DeNAベイスターズ
小園　健太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
坂本　裕哉,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
佐々木　千隼,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
佐野　恵太,139,566,524,51,143,34,0,8,201,62,0,0,0,3,35,3,4,53,17,.273,0.384,0.322,Left,0.706,横浜DeNAベイスターズ
ジャクソン,25,51,41,1,4,0,0,0,4,1,0,0,8,0,2,0,0,28,1,.098,0.098,0.14,Right,0.238,横浜DeNAベイスターズ
柴田　竜拓,82,34,23,4,6,0,0,0,6,2,1,0,7,0,3,1,1,7,0,.261,0.261,0.37,Left,0.631,横浜DeNAベイスターズ
関根　大気,79,142,128,14,29,2,0,0,31,4,2,3,1,0,11,0,2,19,2,.227,0.242,0.298,Left,0.54,横浜DeNAベイスターズ
平良　拳太郎,4,10,10,2,2,0,0,0,2,1,0,0,0,0,0,0,0,7,0,.200,0.2,0.2,Right,0.4,横浜DeNAベイスターズ
知野　直人,24,22,18,3,2,1,0,0,3,2,1,0,0,0,4,0,0,4,1,.111,0.167,0.273,Right,0.44,横浜DeNAベイスターズ
筒香　嘉智,57,168,149,12,28,6,3,7,61,23,0,0,0,1,16,1,2,51,5,.188,0.409,0.274,Left,0.683,横浜DeNAベイスターズ
ディアス,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
徳山　壮磨,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
戸柱　恭孝,46,97,90,4,22,4,0,0,26,4,0,0,1,0,5,0,1,15,5,.244,0.289,0.292,Left,0.581,横浜DeNAベイスターズ
中川　虎大,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
中川　颯,29,14,12,1,3,0,0,1,6,3,0,0,2,0,0,0,0,3,0,.250,0.5,0.25,Left,0.75,横浜DeNAベイスターズ
西浦　直亨,8,17,15,3,4,0,1,0,6,1,0,0,0,0,2,1,0,5,2,.267,0.4,0.353,Right,0.753,横浜DeNAベイスターズ
濵口　遥大,11,15,14,1,3,0,0,0,3,0,0,0,0,0,1,0,0,7,0,.214,0.214,0.267,Left,0.481,横浜DeNAベイスターズ
林　琢真,63,114,102,11,17,5,1,0,24,7,6,3,2,1,8,2,1,24,2,.167,0.235,0.232,Left,0.467,横浜DeNAベイスターズ
フォード,6,22,20,1,4,0,0,1,7,2,0,0,0,0,2,0,0,2,0,.200,0.35,0.273,Left,0.623,横浜DeNAベイスターズ
堀岡　隼人,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
牧　秀悟,133,561,517,76,152,33,0,23,254,74,11,0,0,2,37,5,5,59,13,.294,0.491,0.346,Right,0.837,横浜DeNAベイスターズ
松尾　汐恩,27,40,38,3,8,3,0,0,11,1,0,0,0,0,1,0,1,8,1,.211,0.289,0.25,Right,0.539,横浜DeNAベイスターズ
松本　隆之介,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
松本　凌人,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
三嶋　一輝,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Switch,0.0,横浜DeNAベイスターズ
宮城　滝太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
宮﨑　敏郎,125,469,410,49,116,24,0,14,182,56,1,1,0,1,52,11,6,29,9,.283,0.444,0.371,Right,0.815,横浜DeNAベイスターズ
森　敬斗,71,200,187,16,47,12,1,0,61,5,8,6,0,1,12,2,0,43,4,.251,0.326,0.295,Left,0.621,横浜DeNAベイスターズ
森　唯斗,14,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,.250,0.25,0.25,Right,0.5,横浜DeNAベイスターズ
森原　康平,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
山﨑　康晃,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
大和,42,94,81,4,20,1,0,0,21,3,1,0,4,3,5,0,1,12,3,.247,0.259,0.289,Right,0.548,横浜DeNAベイスターズ
山本　祐大,108,403,358,29,104,14,2,5,137,37,1,1,9,6,27,1,3,41,12,.291,0.383,0.34,Right,0.723,横浜DeNAベイスターズ
吉野　光樹,7,13,9,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,.000,0.0,0.182,Right,0.182,横浜DeNAベイスターズ
度会　隆輝,75,272,251,21,64,7,1,3,82,24,2,2,1,1,12,0,7,43,6,.255,0.327,0.306,Left,0.633,横浜DeNAベイスターズ
青木　宣親,72,129,118,9,27,5,0,0,32,9,2,0,0,1,10,2,0,17,7,.229,0.271,0.287,Left,0.558,東京ヤクルトスワローズ
赤羽　由紘,36,65,58,4,14,2,0,2,22,6,4,0,4,1,1,0,1,16,0,.241,0.379,0.262,Right,0.641,東京ヤクルトスワローズ
石川　雅規,9,12,9,0,1,0,0,0,1,0,0,0,3,0,0,0,0,4,0,.111,0.111,0.111,Left,0.222,東京ヤクルトスワローズ
石原　勇輝,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
石山　泰稚,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
伊藤　琉偉,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
岩田　幸宏,81,140,123,19,28,2,0,1,33,7,10,0,9,0,6,2,2,22,2,.228,0.268,0.275,Left,0.543,東京ヤクルトスワローズ
内山　壮真,24,54,52,2,10,1,0,0,11,3,1,0,0,0,1,0,1,13,2,.192,0.212,0.222,Right,0.434,東京ヤクルトスワローズ
エスパーダ,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
オスナ,141,585,539,54,144,28,0,17,223,72,0,3,0,3,40,3,3,91,24,.267,0.414,0.32,Right,0.734,東京ヤクルトスワローズ
太田　賢吾,18,50,49,5,10,1,1,0,13,5,0,0,0,0,1,0,0,14,0,.204,0.265,0.22,Left,0.485,東京ヤクルトスワローズ
大西　広樹,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
小川　泰弘,12,25,18,1,3,0,0,0,3,2,0,0,6,0,1,0,0,5,1,.167,0.167,0.211,Right,0.378,東京ヤクルトスワローズ
奥川　恭伸,7,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
尾仲　祐哉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
金久保　優斗,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
嘉弥真　新也,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
川端　慎吾,61,61,58,1,13,0,0,0,13,6,0,0,0,0,2,0,1,9,1,.224,0.224,0.262,Left,0.486,東京ヤクルトスワローズ
木澤　尚文,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
北村　拓己,48,49,40,2,5,0,0,1,8,4,2,1,1,2,5,0,1,8,2,.125,0.2,0.229,Right,0.429,東京ヤクルトスワローズ
小澤　怜史,40,15,13,0,2,0,0,0,2,0,0,0,2,0,0,0,0,4,0,.154,0.154,0.154,Left,0.308,東京ヤクルトスワローズ
小森　航大郎,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
今野　龍太,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
サイスニード,24,36,28,1,3,1,0,0,4,1,0,0,8,0,0,0,0,12,0,.107,0.143,0.107,Right,0.25,東京ヤクルトスワローズ
サンタナ,122,484,419,57,132,29,0,17,212,70,2,1,0,4,57,1,4,101,8,.315,0.506,0.399,Right,0.905,東京ヤクルトスワローズ
阪口　皓亮,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
澤井　廉,12,27,25,1,4,0,0,1,7,4,0,0,1,0,0,0,1,12,0,.160,0.28,0.192,Left,0.472,東京ヤクルトスワローズ
塩見　泰隆,31,113,101,15,27,3,0,3,39,8,3,0,0,1,9,3,2,16,1,.267,0.386,0.336,Right,0.722,東京ヤクルトスワローズ
柴田　大地,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
清水　昇,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
鈴木　叶,2,4,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,.500,0.5,0.5,Right,1.0,東京ヤクルトスワローズ
高梨　裕稔,8,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
高橋　奎二,21,40,38,2,6,0,0,0,6,0,0,0,1,0,1,0,0,16,0,.158,0.158,0.179,Left,0.337,東京ヤクルトスワローズ
田口　麗斗,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
武岡　龍世,76,147,130,16,23,2,1,3,36,9,1,0,6,1,10,1,0,33,2,.177,0.277,0.234,Left,0.511,東京ヤクルトスワローズ
長岡　秀樹,143,611,566,63,163,25,1,6,208,58,4,1,10,3,29,2,3,70,6,.288,0.367,0.324,Left,0.691,東京ヤクルトスワローズ
中村　悠平,96,353,291,16,69,9,0,0,78,23,0,0,26,2,30,5,4,54,7,.237,0.268,0.315,Right,0.583,東京ヤクルトスワローズ
並木　秀尊,33,49,43,15,10,1,0,1,14,5,10,0,5,0,1,0,0,7,4,.233,0.326,0.25,Right,0.576,東京ヤクルトスワローズ
西川　遥輝,113,363,308,43,80,13,2,1,100,24,10,2,3,6,40,1,6,51,3,.260,0.325,0.35,Left,0.675,東京ヤクルトスワローズ
西田　明央,24,24,22,0,3,1,0,0,4,2,0,0,0,1,1,0,0,2,1,.136,0.182,0.167,Right,0.349,東京ヤクルトスワローズ
橋本　星哉,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
長谷川　宙輝,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
濱田　太貴,10,28,26,0,2,0,0,0,2,1,0,0,1,0,1,0,0,8,1,.077,0.077,0.111,Right,0.188,東京ヤクルトスワローズ
原　樹理,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
星　知弥,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
増田　珠,52,102,92,8,19,4,0,2,29,6,0,1,4,0,5,0,1,22,2,.207,0.315,0.255,Right,0.57,東京ヤクルトスワローズ
松本　健吾,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
松本　直樹,60,142,134,5,36,7,0,1,46,11,1,0,3,1,4,0,0,18,3,.269,0.343,0.288,Right,0.631,東京ヤクルトスワローズ
丸山　和郁,96,296,253,30,61,7,1,0,70,12,4,2,17,0,24,1,2,49,2,.241,0.277,0.312,Left,0.589,東京ヤクルトスワローズ
丸山　翔大,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
宮川　哲,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
宮本　丈,60,164,147,12,38,3,0,0,41,6,1,0,4,1,11,0,1,25,3,.259,0.279,0.313,Left,0.592,東京ヤクルトスワローズ
村上　宗隆,143,610,500,82,122,13,1,33,236,86,10,5,0,1,105,9,4,180,6,.244,0.472,0.379,Left,0.851,東京ヤクルトスワローズ
ヤフーレ,23,40,36,0,1,0,0,0,1,0,0,0,4,0,0,0,0,18,1,.028,0.028,0.028,Switch,0.056,東京ヤクルトスワローズ
山崎　晃大朗,22,39,30,4,4,0,0,0,4,1,1,0,6,0,3,0,0,13,0,.133,0.133,0.212,Left,0.345,東京ヤクルトスワローズ
山田　哲人,110,385,340,38,77,14,1,14,135,39,1,0,0,4,36,1,5,86,6,.226,0.397,0.306,Right,0.703,東京ヤクルトスワローズ
山野　太一,14,14,10,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
山本　大貴,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
吉村　貢司郎,23,48,42,1,2,0,0,0,2,0,0,0,4,0,2,0,0,19,1,.048,0.048,0.091,Right,0.139,東京ヤクルトスワローズ
ロドリゲス,32,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
石垣　雅海,9,10,10,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,.200,0.3,0.2,Right,0.5,中日ドラゴンズ
石川　昂弥,82,275,254,17,69,16,0,4,97,25,0,0,0,2,17,0,2,37,9,.272,0.382,0.32,Right,0.702,中日ドラゴンズ
石橋　康太,11,29,24,1,5,2,0,0,7,3,0,0,3,1,1,1,0,7,1,.208,0.292,0.231,Right,0.523,中日ドラゴンズ
板山　祐太郎,65,194,178,11,42,4,3,3,61,13,1,1,1,1,14,2,0,36,9,.236,0.343,0.29,Left,0.633,中日ドラゴンズ
岩嵜　翔,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
上林　誠知,46,102,94,6,18,1,1,1,24,3,0,0,1,0,7,1,0,22,0,.191,0.255,0.248,Left,0.503,中日ドラゴンズ
鵜飼　航丞,12,27,27,1,5,2,0,0,7,3,0,0,0,0,0,0,0,10,1,.185,0.259,0.185,Right,0.444,中日ドラゴンズ
宇佐見　真吾,61,164,152,7,46,8,0,3,63,17,0,0,1,2,9,0,0,38,5,.303,0.414,0.337,Left,0.751,中日ドラゴンズ
梅津　晃大,14,19,18,1,2,0,0,0,2,0,0,0,1,0,0,0,0,9,0,.111,0.111,0.111,Right,0.222,中日ドラゴンズ
梅野　雄吾,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
大島　洋平,75,125,116,7,23,6,0,0,29,5,1,1,0,0,9,1,0,11,0,.198,0.25,0.256,Left,0.506,中日ドラゴンズ
大野　雄大,9,15,12,1,1,0,0,0,1,1,0,0,2,0,1,0,0,7,0,.083,0.083,0.154,Left,0.237,中日ドラゴンズ
小笠原　慎之介,24,44,36,0,3,0,0,0,3,0,0,0,7,0,1,0,0,17,0,.083,0.083,0.108,Left,0.191,中日ドラゴンズ
岡林　勇希,123,460,425,34,109,10,3,0,125,12,10,7,6,0,29,2,0,62,2,.256,0.294,0.304,Left,0.598,中日ドラゴンズ
尾田　剛樹,65,12,11,8,0,0,0,0,0,0,4,5,1,0,0,0,0,4,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
カリステ,114,393,372,30,97,11,1,7,131,36,2,2,3,3,15,3,0,67,9,.261,0.352,0.287,Right,0.639,中日ドラゴンズ
勝野　昌慶,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
加藤　匠馬,86,133,123,5,21,3,2,0,28,5,0,0,8,0,2,0,0,41,4,.171,0.228,0.184,Right,0.412,中日ドラゴンズ
川越　誠司,27,75,71,4,19,3,0,2,28,7,0,0,0,0,4,0,0,17,2,.268,0.394,0.307,Left,0.701,中日ドラゴンズ
木下　拓哉,74,203,180,11,41,4,0,3,54,9,0,0,14,0,9,0,0,26,9,.228,0.3,0.265,Right,0.565,中日ドラゴンズ
後藤　駿太,29,35,32,1,4,0,0,0,4,1,0,0,1,0,2,0,0,9,0,.125,0.125,0.176,Left,0.301,中日ドラゴンズ
齋藤　綱記,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
清水　達也,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
祖父江　大輔,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
高橋　周平,60,190,173,8,45,6,0,2,57,16,0,1,3,0,13,2,1,40,7,.260,0.329,0.316,Left,0.645,中日ドラゴンズ
髙橋　宏斗,21,46,39,4,3,1,0,0,4,1,0,0,6,0,1,0,0,13,0,.077,0.103,0.1,Right,0.203,中日ドラゴンズ
田島　慎二,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
田中　幹也,112,343,313,26,70,8,2,2,88,23,5,1,10,0,20,1,0,46,3,.224,0.281,0.27,Right,0.551,中日ドラゴンズ
辻本　倫太郎,13,20,18,0,3,0,0,0,3,0,0,0,1,0,1,1,0,0,1,.167,0.167,0.211,Right,0.378,中日ドラゴンズ
ディカーソン,32,102,88,9,18,4,0,3,31,5,1,0,0,0,12,2,2,19,2,.205,0.352,0.314,Left,0.666,中日ドラゴンズ
中島　宏之,15,15,13,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,1,.000,0.0,0.133,Right,0.133,中日ドラゴンズ
中田　翔,62,225,212,15,46,10,0,4,68,21,0,0,0,3,9,2,1,34,9,.217,0.321,0.249,Right,0.57,中日ドラゴンズ
仲地　礼亜,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
根尾　昂,3,2,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,.500,1.0,0.5,Left,1.5,中日ドラゴンズ
橋本　侑樹,47,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
土生　翔太,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
ビシエド,15,46,43,2,9,1,0,1,13,2,0,0,0,0,2,1,1,3,3,.209,0.302,0.261,Right,0.563,中日ドラゴンズ
樋口　正修,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
フェリス,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
ブライト　健太,35,51,46,3,11,0,0,2,17,3,0,0,0,0,5,0,0,16,0,.239,0.37,0.314,Right,0.684,中日ドラゴンズ
福　敬登,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
福谷　浩司,8,10,9,0,2,1,0,0,3,2,0,0,1,0,0,0,0,1,1,.222,0.333,0.222,Right,0.555,中日ドラゴンズ
福永　裕基,111,402,363,40,111,22,2,6,155,32,9,3,4,2,27,1,6,82,4,.306,0.427,0.362,Right,0.789,中日ドラゴンズ
藤嶋　健人,50,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Right,2.0,中日ドラゴンズ
細川　成也,143,600,534,59,156,30,0,23,255,67,0,1,0,1,60,3,5,159,13,.292,0.478,0.368,Right,0.846,中日ドラゴンズ
マルティネス,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
松木平　優太,8,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
松葉　貴大,17,30,24,1,5,0,0,0,5,2,0,0,6,0,0,0,0,8,0,.208,0.208,0.208,Left,0.416,中日ドラゴンズ
松山　晋也,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
味谷　大誠,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
三好　大倫,37,90,82,6,18,2,1,0,22,4,0,0,1,1,5,0,1,22,2,.220,0.268,0.27,Left,0.538,中日ドラゴンズ
村松　開人,109,418,371,35,102,14,3,1,125,25,3,4,14,3,26,1,4,81,7,.275,0.337,0.327,Left,0.664,中日ドラゴンズ
メヒア,15,17,11,0,0,0,0,0,0,0,0,0,5,0,1,0,0,5,0,.000,0.0,0.083,Right,0.083,中日ドラゴンズ
柳　裕也,13,24,20,1,4,2,0,0,6,0,0,0,3,0,1,0,0,8,0,.200,0.3,0.238,Right,0.538,中日ドラゴンズ
山浅　龍之介,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
山本　泰寛,79,179,156,14,39,3,0,1,45,9,1,1,6,2,15,0,0,33,1,.250,0.288,0.312,Right,0.6,中日ドラゴンズ
龍空,17,45,44,1,7,1,0,0,8,2,1,0,0,0,1,0,0,11,0,.159,0.182,0.178,Left,0.36,中日ドラゴンズ
ロドリゲス,23,59,54,3,7,0,0,0,7,1,0,0,3,0,2,0,0,16,0,.130,0.13,0.161,Right,0.291,中日ドラゴンズ
涌井　秀章,16,24,22,1,1,1,0,0,2,0,0,0,1,0,1,0,0,9,1,.045,0.091,0.087,Right,0.178,中日ドラゴンズ
愛斗,52,76,69,4,13,2,0,0,15,3,0,0,2,0,4,0,1,14,3,.188,0.217,0.243,Right,0.46,千葉ロッテマリーンズ
東妻　勇輔,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
池田　来翔,21,46,45,2,5,2,0,0,7,1,0,0,0,0,1,0,0,7,2,.111,0.156,0.13,Right,0.286,千葉ロッテマリーンズ
石川　歩,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
石川　慎吾,33,93,90,2,19,3,0,1,25,5,0,0,0,0,3,0,0,19,3,.211,0.278,0.237,Right,0.515,千葉ロッテマリーンズ
岩下　大輝,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
上田　希由翔,21,64,58,3,15,3,0,0,18,7,0,0,1,1,2,0,2,9,0,.259,0.31,0.302,Left,0.612,千葉ロッテマリーンズ
大下　誠一郎,22,22,20,1,3,1,0,0,4,1,0,0,1,0,1,0,0,4,0,.150,0.2,0.19,Right,0.39,千葉ロッテマリーンズ
大谷　輝龍,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
岡　大海,103,420,362,52,104,28,2,7,157,33,11,3,4,3,44,6,7,64,9,.287,0.434,0.373,Right,0.807,千葉ロッテマリーンズ
小川　龍成,119,313,261,33,63,2,0,0,65,21,10,1,20,2,30,1,0,52,2,.241,0.249,0.317,Left,0.566,千葉ロッテマリーンズ
荻野　貴司,80,213,197,25,55,6,1,1,66,15,0,0,4,0,10,1,2,15,6,.279,0.335,0.321,Right,0.656,千葉ロッテマリーンズ
小島　和哉,25,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
小野　郁,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
カイケル,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
柿沼　友哉,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
角中　勝也,84,217,189,21,53,12,2,3,78,20,0,0,1,2,24,1,1,37,4,.280,0.413,0.361,Left,0.774,千葉ロッテマリーンズ
唐川　侑己,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
菊地　吏玖,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
国吉　佑樹,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
コルデロ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
坂本　光士郎,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
佐々木　朗希,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
佐藤　都志也,116,452,410,41,114,20,0,5,149,45,4,1,4,6,29,2,3,51,10,.278,0.363,0.326,Left,0.689,千葉ロッテマリーンズ
澤田　圭佑,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
