Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
荘司　康誠,3,3,0,0,0,0,0,0,0,1.0,77,20.0,15,0,3,0,0,21,0,0,5,5,2.25,Right,0.9,東北楽天ゴールデンイーグルス
鈴木　翔天,7,0,0,0,6,6,0,0,0,0.0,24,6.666666666666667,2,0,2,0,0,8,0,0,0,0,0.0,Left,0.6,東北楽天ゴールデンイーグルス
宋　家豪,8,2,0,0,2,4,0,0,0,1.0,26,6.666666666666667,7,1,2,0,0,4,0,0,1,1,1.35,Right,1.35,東北楽天ゴールデンイーグルス
瀧中　瞭太,3,1,1,0,0,0,0,0,0,0.5,65,16.0,8,1,7,0,1,12,0,0,2,2,1.13,Right,0.938,東北楽天ゴールデンイーグルス
田中　千晴,9,0,0,1,4,4,0,0,0,0.0,35,8.333333333333334,7,0,3,0,1,13,0,0,2,1,1.08,Right,1.2,東北楽天ゴールデンイーグルス
津留﨑　大成,4,0,0,0,0,0,0,0,0,0.0,19,4.0,3,1,4,1,0,3,1,0,2,2,4.5,Right,1.75,東北楽天ゴールデンイーグルス
西垣　雅矢,9,1,0,0,7,8,0,0,0,1.0,30,8.333333333333334,3,1,4,0,0,8,0,0,1,1,1.08,Right,0.84,東北楽天ゴールデンイーグルス
早川　隆久,1,1,0,0,0,0,0,0,0,1.0,25,7.0,3,0,2,0,0,5,0,0,1,1,1.29,Left,0.714,東北楽天ゴールデンイーグルス
藤井　聖,1,0,0,0,0,0,0,0,0,0.0,21,6.0,2,0,1,0,0,5,0,0,0,0,0.0,Left,0.5,東北楽天ゴールデンイーグルス
藤平　尚真,9,0,0,5,2,2,0,0,0,0.0,34,9.0,4,0,2,0,0,11,0,0,1,1,1.0,Right,0.667,東北楽天ゴールデンイーグルス
藤原　聡大,3,0,2,0,0,0,0,0,0,0.0,59,12.0,17,3,7,0,2,10,0,1,10,9,6.75,Right,2.0,東北楽天ゴールデンイーグルス
前田　健太,2,0,1,0,0,0,0,0,0,0.0,35,7.333333333333333,8,0,6,0,0,8,0,0,2,2,2.45,Right,1.909,東北楽天ゴールデンイーグルス
糸川　亮太,4,0,0,0,0,0,0,0,0,0.0,18,4.666666666666667,5,3,0,0,0,3,0,0,3,3,5.79,Right,1.071,埼玉西武ライオンズ
岩城　颯空,7,0,0,5,1,1,0,0,0,0.0,31,7.0,7,0,3,0,0,5,0,0,3,3,3.86,Left,1.429,埼玉西武ライオンズ
甲斐野　央,6,0,1,0,5,5,0,0,0,0.0,24,5.333333333333333,3,0,6,0,0,5,0,0,2,2,3.38,Right,1.688,埼玉西武ライオンズ
黒田　将矢,4,0,0,0,0,0,0,0,0,0.0,16,4.0,4,0,1,0,0,3,0,0,0,0,0.0,Right,1.25,埼玉西武ライオンズ
篠原　響,3,0,1,0,2,2,0,0,0,0.0,14,2.6666666666666665,3,0,1,0,1,4,0,0,4,0,0.0,Right,1.5,埼玉西武ライオンズ
菅井　信也,3,0,2,0,0,0,0,0,0,0.0,66,15.333333333333334,13,0,7,0,2,6,0,0,8,8,4.7,Left,1.304,埼玉西武ライオンズ
隅田　知一郎,3,1,1,0,0,0,0,0,0,0.5,72,17.0,19,2,2,0,1,13,0,0,11,7,3.71,Left,1.235,埼玉西武ライオンズ
平良　海馬,3,1,0,0,0,0,1,1,0,1.0,92,24.0,12,0,7,1,2,23,1,0,1,0,0.0,Right,0.792,埼玉西武ライオンズ
髙橋　光成,3,1,2,0,0,0,0,0,0,0.333,81,21.0,15,0,3,0,1,20,0,0,7,3,1.29,Right,0.857,埼玉西武ライオンズ
武内　夏暉,3,1,1,0,0,0,0,0,0,0.5,69,19.0,13,0,2,0,0,14,0,0,5,5,2.37,Left,0.789,埼玉西武ライオンズ
中村　祐太,3,0,0,0,0,0,0,0,0,0.0,20,5.0,3,0,1,0,0,5,0,0,2,1,1.8,Right,0.8,埼玉西武ライオンズ
羽田　慎之介,4,1,0,0,0,1,0,0,0,1.0,18,4.0,3,0,3,0,1,4,0,0,1,0,0.0,Left,1.5,埼玉西武ライオンズ
浜屋　将太,7,0,0,0,0,0,0,0,0,0.0,23,5.333333333333333,5,0,3,0,0,3,0,0,2,2,3.38,Left,1.5,埼玉西武ライオンズ
冨士　大和,2,0,0,0,0,0,0,0,0,0.0,14,2.0,7,1,1,0,0,3,0,0,5,5,22.5,Left,4.0,埼玉西武ライオンズ
豆田　泰志,2,0,0,0,0,0,0,0,0,0.0,13,2.0,6,0,1,0,0,0,1,0,4,4,18.0,Right,3.5,埼玉西武ライオンズ
Ｅ．ラミレス,4,1,1,0,0,1,0,0,0,0.5,17,4.0,4,1,1,0,0,2,0,0,2,2,4.5,Right,1.25,埼玉西武ライオンズ
渡邉　勇太朗,4,1,2,0,0,0,0,0,0,0.333,107,26.666666666666668,23,2,7,0,0,16,0,0,13,13,4.39,Right,1.125,埼玉西武ライオンズ
阿部　翔太,1,0,0,0,0,0,0,0,0,0.0,6,0.6666666666666666,4,1,0,0,0,1,0,0,3,3,40.5,Right,6.0,オリックス・バファローズ
入山　海斗,2,0,0,0,0,0,0,0,0,0.0,9,2.0,2,2,1,0,0,1,1,0,2,2,9.0,Right,1.5,オリックス・バファローズ
エスピノーザ,3,3,0,0,0,0,1,1,0,1.0,84,22.0,15,0,5,0,0,19,0,0,1,1,0.41,Right,0.909,オリックス・バファローズ
九里　亜蓮,3,1,1,0,0,0,1,1,0,0.5,76,18.666666666666668,18,1,2,0,3,19,0,0,8,8,3.86,Right,1.071,オリックス・バファローズ
古田島　成龍,6,0,0,0,3,3,0,0,0,0.0,26,5.0,7,1,4,0,1,4,1,1,4,4,7.2,Right,2.2,オリックス・バファローズ
佐藤　一磨,4,0,0,0,0,0,0,0,0,0.0,29,6.0,4,1,7,0,0,2,0,0,3,2,3.0,Left,1.833,オリックス・バファローズ
ジェリー,2,0,1,0,0,0,0,0,0,0.0,52,12.0,10,0,5,0,1,8,0,0,3,3,2.25,Right,1.25,オリックス・バファローズ
曽谷　龍平,1,1,0,0,0,0,0,0,0,1.0,22,5.0,5,0,2,0,0,4,0,0,1,1,1.8,Left,1.4,オリックス・バファローズ
髙島　泰都,3,1,0,0,0,0,0,0,0,1.0,65,15.333333333333334,16,1,2,0,3,12,0,1,6,6,3.52,Right,1.174,オリックス・バファローズ
髙谷　舟,1,0,0,0,0,0,0,0,0,0.0,9,1.0,5,1,1,0,0,1,0,0,5,5,45.0,Right,6.0,オリックス・バファローズ
田嶋　大樹,1,0,0,0,0,0,0,0,0,0.0,6,1.0,3,0,0,0,0,0,0,0,2,2,18.0,Left,3.0,オリックス・バファローズ
寺西　成騎,3,1,1,0,0,0,0,0,0,0.5,64,15.333333333333334,18,0,2,0,1,10,1,0,9,9,5.28,Right,1.304,オリックス・バファローズ
東松　快征,5,0,0,0,0,0,0,0,0,0.0,21,4.0,3,2,7,1,0,4,0,0,4,4,9.0,Left,2.5,オリックス・バファローズ
平野　佳寿,2,0,0,0,1,1,0,0,0,0.0,9,2.0,3,1,0,0,0,1,0,0,1,1,4.5,Right,1.5,オリックス・バファローズ
ペルドモ,7,1,2,0,3,4,0,0,0,0.333,30,6.333333333333333,10,2,1,0,0,5,0,0,6,6,8.53,Right,1.737,オリックス・バファローズ
マチャド,5,0,0,2,1,1,0,0,0,0.0,20,5.0,4,0,1,0,0,7,0,0,0,0,0.0,Right,1.0,オリックス・バファローズ
宮城　大弥,3,1,1,0,0,0,0,0,0,0.5,63,13.333333333333334,20,1,3,0,0,17,0,0,12,6,4.05,Left,1.725,オリックス・バファローズ
椋木　蓮,7,0,0,1,4,4,0,0,0,0.0,23,7.0,2,0,1,0,0,8,0,0,0,0,0.0,Right,0.429,オリックス・バファローズ
山﨑　颯一郎,9,1,1,0,4,5,0,0,0,0.5,35,8.666666666666666,6,1,3,1,0,8,0,0,3,3,3.12,Right,1.038,オリックス・バファローズ
山田　修義,3,0,0,0,0,0,0,0,0,0.0,5,1.6666666666666665,0,0,0,0,0,3,0,0,0,0,0.0,Left,0.0,オリックス・バファローズ
横山　楓,6,1,0,0,1,2,0,0,0,1.0,21,5.0,5,0,1,0,0,10,1,0,0,0,0.0,Right,1.2,オリックス・バファローズ
