Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
黒沢　翔太,2,0,0,0,0,0,0,0,0,0.0,12,2.0,5,1,0,0,1,1,0,1,4,3,13.5,Right,2.5,千葉ロッテマリーンズ
酒居　知史,19,5,1,0,1,1,2,0,1,0.833,315,74.66666666666667,75,11,20,0,3,48,0,0,28,26,3.13,Right,1.272,千葉ロッテマリーンズ
佐々木　千隼,15,4,7,0,0,0,1,0,0,0.364,363,85.33333333333333,75,9,48,0,1,59,3,1,41,40,4.22,Right,1.441,千葉ロッテマリーンズ
スタンリッジ,14,4,6,0,0,0,0,0,0,0.4,349,77.0,84,9,38,1,7,52,5,0,40,37,4.32,Right,1.584,千葉ロッテマリーンズ
関谷　亮太,10,2,4,0,1,2,0,0,0,0.333,209,45.0,57,3,17,0,1,38,2,0,21,19,3.8,Right,1.644,千葉ロッテマリーンズ
高野　圭佑,8,0,0,0,0,0,0,0,0,0.0,60,10.666666666666666,18,1,7,0,2,7,2,0,16,14,11.81,Right,2.344,千葉ロッテマリーンズ
田中　靖洋,13,1,0,1,0,1,0,0,0,1.0,50,13.666666666666666,5,0,4,0,1,6,1,0,3,3,1.98,Right,0.659,千葉ロッテマリーンズ
チェン・グァンユウ,27,3,4,0,4,6,0,0,0,0.429,270,63.0,56,5,32,0,0,59,5,0,26,23,3.29,Left,1.397,千葉ロッテマリーンズ
東條　大樹,12,0,0,0,1,1,0,0,0,0.0,78,17.0,18,1,11,0,2,17,1,0,13,13,6.88,Right,1.706,千葉ロッテマリーンズ
土肥　星也,18,0,1,0,2,2,0,0,0,0.0,98,19.333333333333332,25,4,12,0,2,14,3,0,22,20,9.31,Left,1.914,千葉ロッテマリーンズ
成田　翔,4,0,2,0,1,1,0,0,0,0.0,52,12.333333333333334,12,2,4,0,1,8,0,0,8,6,4.38,Left,1.297,千葉ロッテマリーンズ
西野　勇士,5,2,3,0,0,0,0,0,0,0.4,123,26.666666666666668,31,2,14,1,0,17,2,0,15,14,4.73,Right,1.688,千葉ロッテマリーンズ
藤岡　貴裕,10,0,0,0,0,0,0,0,0,0.0,53,8.666666666666666,14,2,12,0,1,5,0,0,16,16,16.62,Left,3.0,千葉ロッテマリーンズ
二木　康太,23,7,9,0,0,0,5,0,1,0.438,588,143.33333333333334,136,14,35,2,2,128,2,1,58,54,3.39,Right,1.193,千葉ロッテマリーンズ
益田　直也,38,0,4,9,6,6,0,0,0,0.0,162,35.333333333333336,46,8,15,2,0,29,1,0,20,20,5.09,Right,1.726,千葉ロッテマリーンズ
松永　昂大,50,1,3,0,18,19,0,0,0,0.25,153,36.333333333333336,33,1,12,1,1,31,4,0,16,13,3.22,Left,1.239,千葉ロッテマリーンズ
南　昌輝,19,0,1,0,5,5,0,0,0,0.0,81,17.666666666666668,21,3,10,0,0,13,0,0,11,10,5.09,Right,1.755,千葉ロッテマリーンズ
宮﨑　敦次,6,0,0,0,0,0,0,0,0,0.0,43,8.0,11,0,3,0,3,7,0,0,9,7,7.88,Left,1.75,千葉ロッテマリーンズ
涌井　秀章,25,5,11,0,0,0,1,1,0,0.313,675,158.0,156,20,53,0,7,115,6,0,74,70,3.99,Right,1.323,千葉ロッテマリーンズ
飯田　優也,19,0,0,0,2,2,0,0,0,0.0,98,22.333333333333332,18,2,15,0,2,17,2,0,6,6,2.42,Left,1.478,福岡ソフトバンクホークス
五十嵐　亮太,46,6,0,0,11,17,0,0,0,1.0,170,41.666666666666664,20,2,21,0,3,28,2,0,8,8,1.73,Right,0.984,福岡ソフトバンクホークス
石川　柊太,34,8,3,0,1,3,0,0,0,0.727,409,98.33333333333333,69,11,50,0,7,99,4,1,38,36,3.29,Right,1.21,福岡ソフトバンクホークス
岩嵜　翔,72,6,3,2,40,46,0,0,0,0.667,289,72.33333333333333,55,8,16,0,2,66,1,0,16,16,1.99,Right,0.982,福岡ソフトバンクホークス
大隣　憲司,1,0,1,0,0,0,0,0,0,0.0,20,3.6666666666666665,9,3,1,0,0,1,0,0,6,6,14.73,Left,2.727,福岡ソフトバンクホークス
岡本　健,14,1,0,0,1,2,0,0,0,1.0,75,16.0,19,2,8,0,0,10,1,0,9,9,5.06,Right,1.688,福岡ソフトバンクホークス
笠原　大芽,6,0,0,0,0,0,0,0,0,0.0,34,8.333333333333334,5,1,4,0,2,3,1,0,4,4,4.32,Left,1.08,福岡ソフトバンクホークス
笠谷　俊介,3,0,0,0,1,1,0,0,0,0.0,12,3.3333333333333335,1,0,1,0,0,5,0,0,0,0,0.0,Left,0.6,福岡ソフトバンクホークス
加治屋　蓮,2,0,0,0,0,0,0,0,0,0.0,21,4.333333333333333,5,3,4,0,0,2,0,0,5,5,10.38,Right,2.077,福岡ソフトバンクホークス
嘉弥真　新也,58,2,0,0,14,16,0,0,0,1.0,143,32.666666666666664,31,1,11,0,5,47,1,0,11,10,2.76,Left,1.286,福岡ソフトバンクホークス
小澤　怜史,2,0,0,0,0,0,0,0,0,0.0,12,2.0,5,0,1,0,0,2,0,0,3,3,13.5,Right,3.0,福岡ソフトバンクホークス
サファテ,66,2,2,54,3,5,0,0,0,0.5,238,66.0,34,3,10,0,1,102,0,0,9,8,1.09,Right,0.667,福岡ソフトバンクホークス
攝津　正,7,0,2,0,1,1,1,0,0,0.0,147,33.666666666666664,37,2,12,0,1,21,0,0,21,21,5.61,Right,1.455,福岡ソフトバンクホークス
千賀　滉大,22,13,4,0,0,0,0,0,0,0.765,572,143.0,107,15,46,0,2,151,6,0,47,42,2.64,Right,1.07,福岡ソフトバンクホークス
髙橋　純平,1,0,0,0,0,0,0,0,0,0.0,16,3.0,6,2,2,0,0,5,0,0,4,4,12.0,Right,2.667,福岡ソフトバンクホークス
武田　翔太,13,6,4,0,0,0,1,1,1,0.6,316,71.0,68,10,33,0,5,60,1,0,35,29,3.68,Right,1.423,福岡ソフトバンクホークス
寺原　隼人,24,1,2,0,3,3,0,0,0,0.333,190,42.333333333333336,45,4,18,0,5,28,0,1,21,20,4.25,Right,1.488,福岡ソフトバンクホークス
中田　賢一,18,7,6,0,0,1,0,0,0,0.538,380,86.66666666666667,82,15,40,0,9,78,4,0,44,44,4.57,Right,1.408,福岡ソフトバンクホークス
バンデンハーク,25,13,7,0,0,0,0,0,0,0.65,623,153.0,127,18,47,0,2,162,4,0,57,55,3.24,Right,1.137,福岡ソフトバンクホークス
東浜　巨,24,16,5,0,0,0,2,1,0,0.762,637,160.0,135,17,44,0,1,139,2,0,48,47,2.64,Right,1.119,福岡ソフトバンクホークス
松本　裕樹,15,2,4,0,0,0,0,0,0,0.333,263,58.333333333333336,61,5,29,0,2,43,1,0,31,31,4.78,Right,1.543,福岡ソフトバンクホークス
モイネロ,34,4,3,1,15,19,0,0,0,0.571,141,35.666666666666664,21,1,14,1,2,36,1,0,15,10,2.52,Left,0.981,福岡ソフトバンクホークス
森　唯斗,64,2,3,1,33,35,0,0,0,0.4,265,64.33333333333333,61,7,12,0,1,60,0,0,29,28,3.92,Right,1.135,福岡ソフトバンクホークス
山田　大樹,2,1,0,0,0,0,0,0,0,1.0,32,7.333333333333333,7,1,4,0,0,4,2,0,3,3,3.68,Left,1.5,福岡ソフトバンクホークス
和田　毅,8,4,0,0,0,0,0,0,0,1.0,181,47.0,34,1,8,0,0,34,1,0,13,13,2.49,Left,0.894,福岡ソフトバンクホークス
新垣　勇人,1,0,0,0,0,0,0,0,0,0.0,4,1.0,1,0,0,0,0,0,0,0,0,0,0.0,Right,1.0,北海道日本ハムファイターズ
有原　航平,25,10,13,0,0,0,4,0,3,0.435,726,169.0,194,21,39,2,4,88,5,0,97,89,4.74,Right,1.379,北海道日本ハムファイターズ
井口　和朋,17,0,1,0,0,0,0,0,0,0.0,94,22.666666666666668,19,7,7,1,0,13,1,0,14,13,5.16,Right,1.147,北海道日本ハムファイターズ
石井　裕也,8,0,0,0,0,0,0,0,0,0.0,31,6.0,9,2,2,0,0,4,0,0,7,6,9.0,Left,1.833,北海道日本ハムファイターズ
石川　直也,37,0,1,0,7,7,0,0,0,0.0,228,49.666666666666664,53,8,28,2,0,51,4,0,24,24,4.35,Right,1.631,北海道日本ハムファイターズ
上原　健太,9,1,5,0,0,0,0,0,0,0.167,166,34.666666666666664,44,7,20,0,0,29,1,0,27,24,6.23,Left,1.846,北海道日本ハムファイターズ
浦野　博司,7,3,3,0,0,0,0,0,0,0.5,147,33.0,42,4,10,0,0,17,2,0,18,16,4.36,Right,1.576,北海道日本ハムファイターズ
上沢　直之,15,4,9,0,0,0,0,0,0,0.308,388,91.66666666666667,84,11,32,1,2,74,2,1,39,35,3.44,Right,1.265,北海道日本ハムファイターズ
エスコバー,14,1,2,0,0,1,0,0,0,0.333,117,22.333333333333332,31,2,13,0,3,19,0,0,22,14,5.64,Left,1.97,北海道日本ハムファイターズ
榎下　陽大,8,0,1,0,0,0,0,0,0,0.0,51,11.333333333333334,14,1,4,0,0,6,2,0,3,3,2.38,Right,1.588,北海道日本ハムファイターズ
大谷　翔平,5,3,2,0,0,0,1,1,0,0.6,105,25.333333333333332,13,2,19,0,0,29,1,0,9,9,3.2,Right,1.263,北海道日本ハムファイターズ
鍵谷　陽平,60,2,3,1,17,19,0,0,0,0.4,218,57.0,33,6,17,0,0,46,0,0,23,16,2.53,Right,0.877,北海道日本ハムファイターズ
加藤　貴之,21,6,6,0,0,0,0,0,0,0.5,521,120.0,125,13,38,0,1,99,1,0,51,47,3.53,Left,1.358,北海道日本ハムファイターズ
公文　克彦,41,3,0,0,3,6,0,0,0,1.0,154,36.666666666666664,39,2,8,2,2,33,2,0,11,11,2.7,Left,1.282,北海道日本ハムファイターズ
斎藤　佑樹,6,1,3,0,0,0,0,0,0,0.25,126,28.0,39,3,5,0,2,14,0,0,23,21,6.75,Right,1.571,北海道日本ハムファイターズ
高梨　裕稔,22,7,7,0,0,1,1,1,0,0.5,504,117.33333333333333,110,13,40,1,3,100,6,1,51,48,3.68,Right,1.278,北海道日本ハムファイターズ
武田　久,7,0,0,0,0,0,0,0,0,0.0,36,7.333333333333333,11,1,3,0,0,3,0,0,4,3,3.68,Right,1.909,北海道日本ハムファイターズ
田中　豊樹,19,0,0,0,3,3,0,0,0,0.0,86,19.0,19,2,8,0,2,23,2,0,8,7,3.32,Right,1.421,北海道日本ハムファイターズ
谷元　圭介,36,0,2,1,21,21,0,0,0,0.0,141,32.666666666666664,26,3,16,2,1,24,0,1,15,12,3.31,Right,1.286,北海道日本ハムファイターズ
玉井　大翔,24,1,2,0,1,2,0,0,0,0.333,99,24.333333333333332,17,2,7,0,3,12,0,0,8,7,2.59,Right,0.986,北海道日本ハムファイターズ
中村　勝,2,1,0,0,0,0,0,0,0,1.0,48,10.0,9,2,9,0,1,4,0,0,5,5,4.5,Right,1.8,北海道日本ハムファイターズ
白村　明弘,24,1,3,1,1,2,0,0,0,0.25,137,33.333333333333336,24,4,14,0,1,29,3,1,17,16,4.32,Right,1.14,北海道日本ハムファイターズ
堀　瑞輝,4,0,1,0,0,0,0,0,0,0.0,31,8.0,8,3,1,0,0,7,0,0,3,3,3.38,Left,1.125,北海道日本ハムファイターズ
マーティン,40,0,2,1,29,29,0,0,0,0.0,137,37.666666666666664,21,2,6,0,1,34,0,1,5,5,1.19,Right,0.717,北海道日本ハムファイターズ
増井　浩俊,52,6,1,27,7,13,0,0,0,0.857,215,52.666666666666664,47,6,11,1,0,82,5,0,15,14,2.39,Right,1.101,北海道日本ハムファイターズ
宮西　尚生,51,4,5,0,25,29,0,0,0,0.444,164,40.666666666666664,34,3,12,0,0,24,2,0,19,15,3.32,Left,1.131,北海道日本ハムファイターズ
村田　透,15,1,2,0,0,0,0,0,0,0.333,225,52.0,43,4,27,0,4,39,3,2,18,16,2.77,Right,1.346,北海道日本ハムファイターズ
メンドーサ,20,3,7,0,0,0,0,0,0,0.3,437,99.66666666666667,106,9,38,1,8,56,5,0,45,44,3.97,Right,1.445,北海道日本ハムファイターズ
吉田　侑樹,5,2,2,0,0,0,0,0,0,0.5,110,23.666666666666668,31,4,9,0,0,9,5,0,15,14,5.32,Right,1.69,北海道日本ハムファイターズ
青山　浩二,17,1,1,0,3,4,0,0,0,0.5,68,15.666666666666666,12,1,6,0,3,16,0,0,4,4,2.3,Right,1.149,東北楽天ゴールデンイーグルス
安樂　智大,10,1,5,0,0,0,0,0,0,0.167,221,51.0,59,7,18,0,4,37,4,0,27,23,4.06,Right,1.51,東北楽天ゴールデンイーグルス
入野　貴大,7,0,0,0,0,0,0,0,0,0.0,24,5.666666666666667,9,3,0,0,0,2,0,0,6,6,9.53,Right,1.588,東北楽天ゴールデンイーグルス
小野　郁,2,0,0,0,0,0,0,0,0,0.0,8,2.0,2,2,0,0,0,1,0,0,2,2,9.0,Right,1.0,東北楽天ゴールデンイーグルス
金刃　憲人,6,0,1,0,1,1,0,0,0,0.0,20,3.3333333333333335,5,1,3,0,2,3,0,0,6,6,16.2,Left,2.4,東北楽天ゴールデンイーグルス
釜田　佳直,12,4,3,0,1,1,0,0,0,0.571,254,56.333333333333336,67,7,19,0,4,34,4,1,34,31,4.95,Right,1.527,東北楽天ゴールデンイーグルス
辛島　航,19,8,8,0,0,0,0,0,0,0.5,424,103.0,99,11,27,0,1,74,2,1,51,48,4.19,Left,1.223,東北楽天ゴールデンイーグルス
菊池　保則,7,0,0,0,1,1,0,0,0,0.0,35,7.333333333333333,8,0,4,0,0,9,1,0,7,4,4.91,Right,1.636,東北楽天ゴールデンイーグルス
岸　孝之,26,8,10,0,0,0,1,0,0,0.444,703,176.33333333333334,141,19,38,2,3,189,4,0,56,54,2.76,Right,1.015,東北楽天ゴールデンイーグルス
久保　裕也,27,3,1,0,6,9,0,0,0,0.75,127,30.0,21,1,18,0,3,17,0,0,12,12,3.6,Right,1.3,東北楽天ゴールデンイーグルス
コラレス,1,0,0,0,0,0,0,0,0,0.0,20,3.0,5,0,6,0,1,3,0,0,5,5,15.0,Right,3.667,東北楽天ゴールデンイーグルス
小山　雄輝,5,0,0,0,0,0,0,0,0,0.0,32,5.666666666666667,11,0,5,0,1,4,0,0,8,7,11.12,Right,2.824,東北楽天ゴールデンイーグルス
今野　龍太,1,0,0,0,0,0,0,0,0,0.0,6,1.0,2,1,1,0,0,1,0,0,3,3,27.0,Right,3.0,東北楽天ゴールデンイーグルス
塩見　貴洋,8,3,3,0,0,0,0,0,0,0.5,183,43.333333333333336,42,5,12,0,0,30,0,0,19,19,3.95,Left,1.246,東北楽天ゴールデンイーグルス
菅原　秀,29,1,0,0,1,2,0,0,0,1.0,136,28.666666666666668,33,2,17,0,1,26,5,0,17,16,5.02,Right,1.744,東北楽天ゴールデンイーグルス
宋　家豪,5,0,0,0,3,3,0,0,0,0.0,18,4.666666666666667,3,0,1,0,0,6,0,0,2,2,3.86,Right,0.857,東北楽天ゴールデンイーグルス
高梨　雄平,46,1,0,0,14,15,0,0,0,1.0,183,43.666666666666664,31,2,17,1,2,48,0,0,13,5,1.03,Left,1.099,東北楽天ゴールデンイーグルス
戸村　健次,13,2,1,0,0,1,0,0,0,0.667,116,26.0,30,6,9,0,2,22,2,1,20,18,6.23,Right,1.5,東北楽天ゴールデンイーグルス
西宮　悠介,8,1,0,0,0,1,0,0,0,1.0,37,9.333333333333334,6,1,4,0,0,10,2,0,3,3,2.89,Left,1.071,東北楽天ゴールデンイーグルス
則本　昂大,25,15,7,0,0,0,8,2,0,0.682,750,185.66666666666666,148,11,48,1,3,222,12,0,63,53,2.57,Right,1.056,東北楽天ゴールデンイーグルス
ハーマン,56,3,1,1,33,36,0,0,0,0.75,222,53.0,48,8,13,0,3,58,2,4,20,16,2.72,Right,1.151,東北楽天ゴールデンイーグルス
濱矢　廣大,9,0,0,0,0,0,0,0,0,0.0,46,8.666666666666666,9,1,10,0,0,8,0,0,5,5,5.19,Left,2.192,東北楽天ゴールデンイーグルス
福山　博之,65,6,0,7,23,29,0,0,0,1.0,237,59.666666666666664,49,2,14,1,3,31,2,0,8,7,1.06,Right,1.056,東北楽天ゴールデンイーグルス
藤平　尚真,8,3,4,0,0,0,0,0,0,0.429,176,43.333333333333336,30,2,15,0,4,44,0,0,12,11,2.28,Right,1.038,東北楽天ゴールデンイーグルス
古川　侑利,5,0,2,0,0,0,1,0,1,0.0,112,26.0,24,1,9,0,2,15,1,0,12,12,4.15,Right,1.269,東北楽天ゴールデンイーグルス
松井　裕樹,52,3,3,33,5,8,0,0,0,0.5,214,52.666666666666664,31,0,26,0,1,62,0,0,8,7,1.2,Left,1.082,東北楽天ゴールデンイーグルス
美馬　学,26,11,8,0,0,0,3,1,1,0.579,684,171.33333333333334,155,18,33,1,4,134,4,1,66,62,3.26,Right,1.097,東北楽天ゴールデンイーグルス
森　雄大,8,1,1,0,0,1,0,0,0,0.5,114,25.0,18,0,21,0,2,17,1,0,17,13,4.68,Left,1.56,東北楽天ゴールデンイーグルス
森原　康平,42,2,4,0,13,15,0,0,0,0.333,171,39.333333333333336,42,3,13,0,0,21,0,0,22,21,4.81,Right,1.398,東北楽天ゴールデンイーグルス
ウルフ,23,9,4,0,0,0,0,0,0,0.692,532,125.33333333333333,132,11,36,2,1,74,7,0,69,52,3.73,Right,1.34,埼玉西武ライオンズ
大石　達也,20,2,0,0,4,6,0,0,0,1.0,77,19.333333333333332,10,0,11,1,1,17,1,0,2,2,0.93,Right,1.086,埼玉西武ライオンズ
岡本　洋介,14,6,3,1,0,0,0,0,0,0.667,286,64.0,65,15,23,0,7,35,1,0,42,38,5.34,Right,1.375,埼玉西武ライオンズ
ガルセス,18,2,2,0,0,2,0,0,0,0.5,140,31.0,29,5,18,0,2,21,2,0,25,22,6.39,Left,1.516,埼玉西武ライオンズ
キャンデラリオ,1,0,1,0,0,0,0,0,0,0.0,19,3.0,9,2,2,0,0,6,0,0,7,7,21.0,Right,3.667,埼玉西武ライオンズ
菊池　雄星,26,16,6,0,0,0,6,4,0,0.727,735,187.66666666666666,122,16,49,0,6,217,6,0,49,41,1.97,Left,0.911,埼玉西武ライオンズ
小石　博孝,10,0,0,0,0,0,0,0,0,0.0,56,11.333333333333334,17,2,6,0,1,8,1,0,11,11,8.74,Left,2.029,埼玉西武ライオンズ
佐野　泰雄,6,3,1,0,0,0,0,0,0,0.75,110,23.666666666666668,29,1,11,0,3,12,2,0,14,12,4.56,Left,1.69,埼玉西武ライオンズ
シュリッター,64,1,5,0,32,33,0,0,0,0.167,269,63.666666666666664,58,1,29,1,0,23,1,1,22,20,2.83,Right,1.366,埼玉西武ライオンズ
髙橋　光成,7,3,4,0,0,0,0,0,0,0.429,169,39.333333333333336,36,3,20,0,1,30,3,0,20,18,4.12,Right,1.424,埼玉西武ライオンズ
髙橋　朋己,3,0,1,0,0,0,0,0,0,0.0,13,2.6666666666666665,3,1,2,0,0,2,0,0,2,2,6.75,Left,1.875,埼玉西武ライオンズ
武隈　祥太,58,5,2,0,13,18,0,0,0,0.714,234,57.333333333333336,47,3,16,0,3,36,1,0,21,20,3.14,Left,1.099,埼玉西武ライオンズ
田村　伊知郎,12,0,0,0,0,0,0,0,0,0.0,66,14.333333333333334,18,6,6,0,0,9,0,0,12,11,6.91,Right,1.674,埼玉西武ライオンズ
多和田　真三郎,16,5,5,0,0,0,2,2,1,0.5,411,96.66666666666667,93,11,26,0,8,74,3,0,39,37,3.44,Right,1.231,埼玉西武ライオンズ
十亀　剣,20,8,7,0,0,0,0,0,0,0.533,500,116.33333333333333,125,10,35,0,3,83,0,0,50,44,3.4,Right,1.375,埼玉西武ライオンズ
中塚　駿太,1,0,0,0,0,0,0,0,0,0.0,5,0.6666666666666666,0,0,3,0,0,0,0,0,2,2,27.0,Right,4.5,埼玉西武ライオンズ
野上　亮磨,24,11,10,0,0,0,2,1,0,0.524,577,144.0,128,10,24,1,5,113,2,0,62,58,3.63,Right,1.056,埼玉西武ライオンズ
野田　昇吾,38,1,0,0,1,2,0,0,0,1.0,143,36.333333333333336,21,1,15,0,1,26,2,2,8,8,1.98,Left,0.991,埼玉西武ライオンズ
平井　克典,42,2,0,0,4,6,0,0,0,1.0,184,45.0,43,4,10,0,3,42,3,1,15,12,2.4,Right,1.178,埼玉西武ライオンズ
ファイフ,5,1,1,0,0,0,0,0,0,0.5,108,21.0,32,2,13,0,2,11,0,0,17,16,6.86,Right,2.143,埼玉西武ライオンズ
福倉　健太郎,10,0,0,0,0,0,0,0,0,0.0,81,18.0,20,5,8,0,0,12,0,0,12,12,6.0,Right,1.556,埼玉西武ライオンズ
藤原　良平,8,0,0,0,0,0,0,0,0,0.0,53,11.666666666666666,10,1,7,0,2,5,0,0,3,2,1.54,Right,1.457,埼玉西武ライオンズ
本田　圭佑,5,0,0,0,0,0,0,0,0,0.0,36,7.666666666666667,7,0,6,0,0,5,0,0,4,4,4.7,Right,1.696,埼玉西武ライオンズ
牧田　和久,58,3,3,0,28,31,0,0,0,0.5,248,62.666666666666664,59,4,5,0,3,35,0,0,18,16,2.3,Right,1.021,埼玉西武ライオンズ
誠,5,0,1,0,0,0,0,0,0,0.0,33,6.0,9,3,5,0,1,8,3,0,13,13,19.5,Right,2.333,埼玉西武ライオンズ
増田　達至,57,1,5,28,4,5,0,0,0,0.167,220,56.333333333333336,41,7,13,2,0,58,0,0,17,15,2.4,Right,0.959,埼玉西武ライオンズ
南川　忠亮,5,0,0,0,0,0,0,0,0,0.0,23,4.666666666666667,6,1,4,0,0,5,0,0,4,4,7.71,Right,2.143,埼玉西武ライオンズ
青山　大紀,1,0,0,0,0,0,0,0,0,0.0,19,4.0,4,1,5,0,0,2,0,0,3,3,6.75,Right,2.25,オリックス・バファローズ
赤間　謙,7,1,0,0,0,1,0,0,0,1.0,50,11.333333333333334,18,2,1,0,0,4,1,0,9,9,7.15,Right,1.676,オリックス・バファローズ
ウエスト,2,0,0,0,0,0,0,0,0,0.0,10,2.0,1,0,3,0,0,0,0,0,1,1,4.5,Right,2.0,オリックス・バファローズ
大山　暁史,32,1,0,0,6,7,0,0,0,1.0,110,26.0,21,0,11,0,1,30,0,0,12,10,3.46,Left,1.231,オリックス・バファローズ
海田　智行,12,0,1,0,3,3,0,0,0,0.0,46,10.666666666666666,8,1,7,1,0,5,0,0,7,7,5.91,Left,1.406,オリックス・バファローズ
金子　千尋,27,12,8,0,0,0,6,1,2,0.6,754,184.33333333333334,160,21,56,0,2,141,1,0,80,71,3.47,Right,1.172,オリックス・バファローズ
金田　和之,34,4,1,0,2,6,0,0,0,0.8,170,39.0,42,3,10,0,1,34,1,0,19,18,4.15,Right,1.333,オリックス・バファローズ
岸田　護,4,0,0,0,0,0,0,0,0,0.0,27,6.0,5,1,3,0,1,4,0,0,2,2,3.0,Right,1.333,オリックス・バファローズ
黒木　優太,55,6,3,2,25,31,0,0,0,0.667,226,53.333333333333336,39,2,26,0,2,62,3,0,26,25,4.22,Right,1.219,オリックス・バファローズ
コーク,6,2,3,0,0,1,0,0,0,0.4,106,23.666666666666668,30,2,10,0,1,16,0,1,13,12,4.56,Left,1.69,オリックス・バファローズ
小林　慶祐,35,2,1,0,1,3,0,0,0,0.667,174,40.666666666666664,36,4,15,0,2,46,2,0,22,18,3.98,Right,1.254,オリックス・バファローズ
近藤　大亮,55,1,1,1,25,26,0,0,0,0.5,228,55.666666666666664,42,6,18,0,2,71,1,0,21,19,3.07,Right,1.078,オリックス・バファローズ
佐藤　達也,12,0,1,0,2,2,0,0,0,0.0,56,12.333333333333334,15,2,5,0,0,12,1,0,11,10,7.3,Right,1.622,オリックス・バファローズ
澤田　圭佑,13,0,2,0,0,0,0,0,0,0.0,58,13.0,13,2,6,0,1,5,0,0,6,6,4.15,Right,1.462,オリックス・バファローズ
塚原　頌平,4,0,0,0,0,0,0,0,0,0.0,20,4.666666666666667,4,0,2,0,0,4,1,0,3,3,5.79,Right,1.286,オリックス・バファローズ
ディクソン,25,8,9,0,0,0,0,0,0,0.471,581,136.0,144,7,42,3,3,86,7,1,63,49,3.24,Right,1.368,オリックス・バファローズ
東明　大貴,3,0,0,0,0,0,0,0,0,0.0,57,13.0,13,2,5,0,0,5,0,0,6,6,4.15,Right,1.385,オリックス・バファローズ
西　勇輝,17,5,6,0,0,0,3,1,0,0.455,483,117.66666666666667,108,14,29,0,7,88,0,0,46,45,3.44,Right,1.164,オリックス・バファローズ
比嘉　幹貴,8,0,1,0,1,1,0,0,0,0.0,31,8.333333333333334,6,2,0,0,0,12,0,0,3,3,3.24,Right,0.72,オリックス・バファローズ
平野　佳寿,58,3,7,29,8,11,0,0,0,0.3,240,57.333333333333336,57,5,16,0,1,47,2,0,19,17,2.67,Right,1.273,オリックス・バファローズ
ヘルメン,44,2,1,3,13,15,0,0,0,0.667,210,47.0,44,4,24,3,2,51,1,0,16,14,2.68,Right,1.447,オリックス・バファローズ
松葉　貴大,23,3,12,0,0,0,0,0,0,0.2,552,133.33333333333334,133,16,32,0,2,72,6,1,70,66,4.46,Left,1.237,オリックス・バファローズ
山岡　泰輔,24,8,11,0,0,0,2,1,1,0.421,618,149.33333333333334,136,8,54,0,2,133,7,0,62,62,3.74,Right,1.272,オリックス・バファローズ
山﨑　福也,15,2,5,0,0,1,1,1,0,0.286,205,45.0,52,8,20,0,0,21,2,1,29,22,4.4,Left,1.6,オリックス・バファローズ
山田　修義,4,0,3,0,0,0,0,0,0,0.0,71,12.333333333333334,21,2,10,0,2,13,1,0,16,12,8.76,Left,2.514,オリックス・バファローズ
山本　由伸,5,1,1,0,0,0,0,0,0,0.5,109,23.666666666666668,32,3,7,0,1,20,0,0,14,14,5.32,Right,1.648,オリックス・バファローズ
吉田　一将,29,2,1,0,6,7,1,1,0,0.667,166,43.0,25,6,14,1,0,31,1,0,13,13,2.72,Right,0.907,オリックス・バファローズ
吉田　凌,1,0,1,0,0,0,0,0,0,0.0,16,2.6666666666666665,5,0,2,0,0,0,0,0,6,6,20.25,Right,2.625,オリックス・バファローズ
