Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
倉本　寿彦,24,35,33,1,4,1,0,0,5,2,0,1,0,0,2,0,0,7,0,.121,0.152,0.171,Left,0.323,横浜DeNAベイスターズ
桑原　将志,72,115,102,14,19,3,1,2,30,7,2,0,3,0,9,0,1,26,0,.186,0.294,0.259,Right,0.553,横浜DeNAベイスターズ
齋藤　俊介,16,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,0.5,0.5,Right,1.0,横浜DeNAベイスターズ
阪口　皓亮,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
櫻井　周斗,14,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.333,0.333,0.333,Left,0.666,横浜DeNAベイスターズ
佐野　恵太,89,215,200,23,59,10,0,5,84,33,0,0,0,0,13,1,2,39,9,.295,0.42,0.344,Left,0.764,横浜DeNAベイスターズ
柴田　竜拓,111,196,164,22,42,8,1,3,61,17,3,0,10,2,20,1,0,38,3,.256,0.372,0.333,Left,0.705,横浜DeNAベイスターズ
進藤　拓也,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
砂田　毅樹,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
関根　大気,32,27,26,2,1,1,0,0,2,0,0,0,0,0,1,0,0,6,1,.038,0.077,0.074,Left,0.151,横浜DeNAベイスターズ
ソト,141,584,516,82,139,18,0,43,286,108,0,0,0,4,59,4,5,98,14,.269,0.554,0.348,Right,0.902,横浜DeNAベイスターズ
ソリス,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
平良　拳太郎,15,20,19,1,2,0,0,0,2,0,0,0,1,0,0,0,0,11,0,.105,0.105,0.105,Right,0.21,横浜DeNAベイスターズ
筒香　嘉智,131,557,464,74,126,24,0,29,237,79,0,0,0,3,88,5,2,141,5,.272,0.511,0.388,Left,0.899,横浜DeNAベイスターズ
戸柱　恭孝,45,111,100,6,20,4,2,1,31,6,0,0,2,1,7,0,1,22,2,.200,0.31,0.257,Left,0.567,横浜DeNAベイスターズ
中井　大介,79,183,161,24,40,4,0,3,53,7,2,1,3,1,18,0,0,34,9,.248,0.329,0.322,Right,0.651,横浜DeNAベイスターズ
中後　悠平,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
中川　虎大,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
中川　大志,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
パットン,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
バリオス,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
濵口　遥大,17,27,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
濱矢　廣大,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
飛雄馬,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
平田　真吾,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
藤岡　好明,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
細川　成也,36,83,72,9,16,2,0,1,21,10,0,0,0,1,8,0,2,24,1,.222,0.292,0.313,Right,0.605,横浜DeNAベイスターズ
三上　朋也,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
三嶋　一輝,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Switch,0.0,横浜DeNAベイスターズ
嶺井　博希,64,130,114,13,24,4,1,2,36,12,0,0,5,0,7,0,4,23,5,.211,0.316,0.28,Right,0.596,横浜DeNAベイスターズ
宮﨑　敏郎,114,473,433,54,123,22,1,15,192,49,0,0,0,5,32,2,3,35,13,.284,0.443,0.334,Right,0.777,横浜DeNAベイスターズ
宮本　秀明,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
武藤　祐太,31,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
百瀬　大騎,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
山﨑　康晃,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
大和,137,490,438,42,104,17,2,0,125,37,3,1,10,2,34,1,6,75,7,.237,0.285,0.3,Right,0.585,横浜DeNAベイスターズ
山本　祐大,13,12,12,0,4,0,0,0,4,2,0,0,0,0,0,0,0,3,0,.333,0.333,0.333,Right,0.666,横浜DeNAベイスターズ
ロペス,142,597,551,69,133,28,0,31,254,84,0,0,0,3,39,6,4,107,18,.241,0.461,0.295,Right,0.756,横浜DeNAベイスターズ
青木　宣親,134,565,489,84,145,19,2,16,216,58,1,2,1,3,61,2,11,72,13,.297,0.442,0.385,Left,0.827,東京ヤクルトスワローズ
荒木　貴裕,93,140,124,12,31,6,0,2,43,22,1,0,0,1,13,1,2,29,1,.250,0.347,0.329,Right,0.676,東京ヤクルトスワローズ
五十嵐　亮太,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
石川　雅規,23,41,34,3,8,0,0,0,8,4,0,0,6,0,1,0,0,8,0,.235,0.235,0.257,Left,0.492,東京ヤクルトスワローズ
石山　泰稚,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
井野　卓,7,11,10,1,2,1,0,0,3,0,0,0,1,0,0,0,0,4,1,.200,0.3,0.2,Right,0.5,東京ヤクルトスワローズ
上田　剛史,56,57,51,9,12,0,0,0,12,4,1,1,3,1,1,0,1,7,1,.235,0.235,0.259,Left,0.494,東京ヤクルトスワローズ
梅野　雄吾,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
大下　佑馬,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
太田　賢吾,90,337,303,36,76,13,1,3,100,27,0,0,8,1,23,0,2,78,5,.251,0.33,0.307,Left,0.637,東京ヤクルトスワローズ
大引　啓次,70,137,119,7,24,7,0,1,34,13,1,0,4,1,13,2,0,28,4,.202,0.286,0.278,Right,0.564,東京ヤクルトスワローズ
大村　孟,5,5,5,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,.200,0.8,0.2,Left,1.0,東京ヤクルトスワローズ
小川　泰弘,26,52,45,3,4,3,0,0,7,5,0,0,2,0,5,0,0,20,0,.089,0.156,0.18,Right,0.336,東京ヤクルトスワローズ
奥村　展征,74,195,166,15,33,8,1,1,46,12,0,2,10,0,16,1,3,47,2,.199,0.277,0.281,Left,0.558,東京ヤクルトスワローズ
風張　蓮,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
川端　慎吾,37,67,61,5,10,1,0,0,11,7,0,0,0,1,5,0,0,8,2,.164,0.18,0.224,Left,0.404,東京ヤクルトスワローズ
久保　拓眞,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
蔵本　治孝,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
古賀　優大,11,17,15,1,3,0,0,0,3,0,0,0,1,0,1,0,0,2,0,.200,0.2,0.25,Right,0.45,東京ヤクルトスワローズ
近藤　一樹,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
坂口　智隆,22,77,64,2,8,1,0,0,9,2,0,0,1,0,10,0,2,13,2,.125,0.141,0.263,Left,0.404,東京ヤクルトスワローズ
坂本　光士郎,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
塩見　泰隆,45,98,88,20,16,2,2,1,25,7,4,1,0,0,8,0,2,24,1,.182,0.284,0.265,Right,0.549,東京ヤクルトスワローズ
清水　昇,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
スアレス,4,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,.125,0.125,0.125,Right,0.25,東京ヤクルトスワローズ
高梨　裕稔,21,19,18,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8,1,.056,0.056,0.056,Right,0.112,東京ヤクルトスワローズ
高橋　奎二,20,32,30,2,6,1,0,0,7,4,0,0,2,0,0,0,0,10,0,.200,0.233,0.2,Left,0.433,東京ヤクルトスワローズ
田川　賢吾,4,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
田代　将太郎,51,21,19,7,5,1,2,0,10,7,1,1,0,1,0,0,1,6,0,.263,0.526,0.286,Left,0.812,東京ヤクルトスワローズ
館山　昌平,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
寺島　成輝,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,0.0,1.0,Left,1.0,東京ヤクルトスワローズ
寺原　隼人,4,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,.000,0.0,0.167,Right,0.167,東京ヤクルトスワローズ
中尾　輝,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
中澤　雅人,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
中村　悠平,126,450,372,42,100,24,2,5,143,36,1,4,13,2,53,3,10,64,11,.269,0.384,0.373,Right,0.757,東京ヤクルトスワローズ
中山　翔太,35,100,97,11,28,4,0,5,47,14,0,0,0,0,3,0,0,25,2,.289,0.485,0.31,Right,0.795,東京ヤクルトスワローズ
西浦　直亨,44,162,149,17,35,9,0,4,56,19,0,0,2,0,10,0,1,35,6,.235,0.376,0.288,Right,0.664,東京ヤクルトスワローズ
西田　明央,47,62,54,2,11,5,0,0,16,4,0,0,0,0,8,1,0,16,1,.204,0.296,0.306,Right,0.602,東京ヤクルトスワローズ
ハフ,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Switch,0.0,東京ヤクルトスワローズ
バレンティン,120,468,410,65,115,13,0,33,227,93,0,1,0,3,54,3,1,117,11,.280,0.554,0.363,Right,0.917,東京ヤクルトスワローズ
畠山　和洋,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Right,2.0,東京ヤクルトスワローズ
濱田　太貴,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
原　樹理,12,26,22,2,6,1,0,0,7,1,0,0,2,0,2,0,0,8,0,.273,0.318,0.333,Right,0.651,東京ヤクルトスワローズ
平井　諒,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
廣岡　大志,91,243,202,32,41,6,1,10,79,25,1,1,5,1,33,0,2,77,4,.203,0.391,0.319,Right,0.71,東京ヤクルトスワローズ
ブキャナン,18,32,27,2,2,0,0,0,2,0,0,0,3,0,2,0,0,15,0,.074,0.074,0.138,Right,0.212,東京ヤクルトスワローズ
藤井　亮太,6,17,13,1,1,0,0,0,1,0,1,0,1,0,3,0,0,3,0,.077,0.077,0.25,Left,0.327,東京ヤクルトスワローズ
星　知弥,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
マクガフ,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
松本　直樹,33,73,66,5,14,1,0,1,18,4,0,0,3,0,3,0,1,9,2,.212,0.273,0.257,Right,0.53,東京ヤクルトスワローズ
宮本　丈,26,47,42,5,6,0,0,0,6,0,2,1,1,0,4,0,0,19,2,.143,0.143,0.217,Left,0.36,東京ヤクルトスワローズ
村上　宗隆,143,593,511,76,118,20,0,36,246,96,5,4,0,3,74,5,5,184,9,.231,0.481,0.332,Left,0.813,東京ヤクルトスワローズ
屋宜　照悟,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
山崎　晃大朗,80,185,168,20,46,4,3,0,56,8,4,0,6,0,10,0,1,39,4,.274,0.333,0.318,Left,0.651,東京ヤクルトスワローズ
山田　哲人,142,641,520,102,141,35,5,35,291,98,33,3,0,5,110,7,6,121,14,.271,0.56,0.401,Right,0.961,東京ヤクルトスワローズ
山田　大樹,14,24,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,17,1,.000,0.0,0.043,Left,0.043,東京ヤクルトスワローズ
山中　浩史,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Right,2.0,東京ヤクルトスワローズ
雄平,131,493,447,55,122,19,0,12,177,56,4,3,1,6,37,4,2,71,4,.273,0.396,0.327,Left,0.723,東京ヤクルトスワローズ
吉田　大成,13,39,32,3,6,1,0,0,7,2,1,1,1,0,4,0,2,8,1,.188,0.219,0.316,Left,0.535,東京ヤクルトスワローズ
渡邉　大樹,16,9,7,5,1,0,0,1,4,1,1,0,1,0,0,0,1,2,0,.143,0.571,0.25,Right,0.821,東京ヤクルトスワローズ
アルモンテ,49,174,164,19,54,8,0,7,83,25,0,1,0,1,8,1,1,37,6,.329,0.506,0.362,Switch,0.868,中日ドラゴンズ
阿知羅　拓馬,7,6,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,.167,0.167,0.167,Right,0.334,中日ドラゴンズ
阿部　寿樹,129,484,447,51,130,24,3,7,181,59,1,0,3,2,31,3,1,82,9,.291,0.405,0.337,Right,0.742,中日ドラゴンズ
石垣　雅海,15,15,15,1,2,2,0,0,4,1,0,0,0,0,0,0,0,7,0,.133,0.267,0.133,Right,0.4,中日ドラゴンズ
石川　駿,8,8,8,0,1,0,1,0,3,3,0,0,0,0,0,0,0,3,0,.125,0.375,0.125,Right,0.5,中日ドラゴンズ
石橋　康太,12,18,17,0,1,0,1,0,3,2,0,0,0,0,0,0,1,8,0,.059,0.176,0.111,Right,0.287,中日ドラゴンズ
伊藤　康祐,14,33,32,6,6,1,0,0,7,1,0,0,1,0,0,0,0,8,0,.188,0.219,0.188,Right,0.407,中日ドラゴンズ
伊藤　準規,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
井領　雅貴,55,103,100,9,29,9,1,0,40,9,0,0,0,0,3,0,0,21,0,.290,0.4,0.311,Left,0.711,中日ドラゴンズ
梅津　晃大,6,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,.100,0.1,0.1,Right,0.2,中日ドラゴンズ
遠藤　一星,108,120,111,22,30,4,2,2,44,11,4,4,2,0,5,0,2,28,1,.270,0.396,0.314,Left,0.71,中日ドラゴンズ
大島　洋平,143,623,558,89,174,23,3,3,212,45,30,7,3,3,50,3,9,78,5,.312,0.38,0.376,Left,0.756,中日ドラゴンズ
大野　奨太,34,62,53,6,9,1,0,0,10,3,0,0,3,1,5,0,0,9,2,.170,0.189,0.237,Right,0.426,中日ドラゴンズ
大野　雄大,25,56,48,1,4,0,0,0,4,1,0,0,6,0,2,0,0,24,0,.083,0.083,0.12,Left,0.203,中日ドラゴンズ
小笠原　慎之介,7,14,13,1,3,2,0,0,5,2,0,0,1,0,0,0,0,4,0,.231,0.385,0.231,Left,0.616,中日ドラゴンズ
岡田　俊哉,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
小熊　凌祐,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
笠原　祥太郎,8,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,.083,0.083,0.083,Left,0.166,中日ドラゴンズ
勝野　昌慶,3,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,.000,0.0,0.143,Right,0.143,中日ドラゴンズ
桂　依央利,4,9,8,1,2,0,0,0,2,0,0,0,1,0,0,0,0,2,0,.250,0.25,0.25,Right,0.5,中日ドラゴンズ
加藤　匠馬,92,245,224,19,51,7,3,0,64,13,0,0,12,0,9,1,0,57,6,.228,0.286,0.258,Right,0.544,中日ドラゴンズ
亀澤　恭平,47,49,47,7,6,0,1,0,8,2,0,3,1,0,1,0,0,5,2,.128,0.17,0.146,Left,0.316,中日ドラゴンズ
木下　拓哉,39,98,88,5,20,6,0,2,32,8,0,0,1,1,5,1,3,22,2,.227,0.364,0.289,Right,0.653,中日ドラゴンズ
木下　雄介,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
京田　陽太,140,574,507,46,126,14,5,3,159,40,17,7,24,3,37,3,3,91,10,.249,0.314,0.302,Left,0.616,中日ドラゴンズ
佐藤　優,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
清水　達也,8,9,7,0,2,0,0,0,2,0,0,0,2,0,0,0,0,3,1,.286,0.286,0.286,Right,0.572,中日ドラゴンズ
鈴木　博志,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
祖父江　大輔,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
高橋　周平,117,471,430,50,126,28,5,7,185,59,3,4,5,1,32,7,3,70,10,.293,0.43,0.345,Left,0.775,中日ドラゴンズ
髙松　渡,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
武田　健吾,29,36,35,2,5,0,0,0,5,1,0,0,1,0,0,0,0,12,2,.143,0.143,0.143,Right,0.286,中日ドラゴンズ
武山　真吾,30,51,45,6,9,2,0,1,14,4,0,0,1,0,3,0,2,13,1,.200,0.311,0.28,Right,0.591,中日ドラゴンズ
田島　慎二,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
谷元　圭介,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
堂上　直倫,98,217,193,25,41,9,0,12,86,39,1,0,11,0,13,0,0,56,4,.212,0.446,0.262,Right,0.708,中日ドラゴンズ
友永　翔太,10,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,.000,0.0,0.1,Left,0.1,中日ドラゴンズ
根尾　昂,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
ビシエド,143,594,534,56,168,43,0,18,265,93,2,1,0,6,41,9,13,88,22,.315,0.496,0.374,Right,0.87,中日ドラゴンズ
平田　良介,95,407,360,52,100,21,4,8,153,32,3,6,1,4,38,2,4,53,8,.278,0.425,0.35,Right,0.775,中日ドラゴンズ
福　敬登,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
福田　永将,105,352,310,55,89,18,0,18,161,66,0,1,0,5,32,4,5,69,7,.287,0.519,0.358,Right,0.877,中日ドラゴンズ
福谷　浩司,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
藤井　淳志,61,154,141,12,31,8,1,1,44,12,1,0,0,1,11,0,1,33,3,.220,0.312,0.279,Switch,0.591,中日ドラゴンズ
藤嶋　健人,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
Ｒ．マルティネス,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
又吉　克樹,26,4,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,.500,0.5,0.5,Right,1.0,中日ドラゴンズ
松井　雅人,20,39,33,3,7,2,0,0,9,2,0,0,2,0,4,0,0,12,1,.212,0.273,0.297,Left,0.57,中日ドラゴンズ
松井　佑介,16,37,32,3,7,2,0,0,9,2,0,0,2,0,3,0,0,13,0,.219,0.281,0.286,Right,0.567,中日ドラゴンズ
松坂　大輔,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
松葉　貴大,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
溝脇　隼人,8,16,15,3,3,0,1,0,5,0,0,0,0,0,1,0,0,2,0,.200,0.333,0.25,Left,0.583,中日ドラゴンズ
三ツ間　卓也,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
三ツ俣　大樹,21,33,27,2,3,2,0,0,5,0,0,0,2,0,4,0,0,6,1,.111,0.185,0.226,Right,0.411,中日ドラゴンズ
モヤ,7,22,22,1,5,0,0,1,8,3,0,0,0,0,0,0,0,7,0,.227,0.364,0.227,Switch,0.591,中日ドラゴンズ
柳　裕也,26,60,45,5,8,2,0,0,10,3,0,0,10,0,5,0,0,19,0,.178,0.222,0.26,Right,0.482,中日ドラゴンズ
山井　大介,13,18,15,0,2,0,0,0,2,0,0,0,3,0,0,0,0,6,0,.133,0.133,0.133,Right,0.266,中日ドラゴンズ
山本　拓実,9,13,11,0,1,0,0,0,1,1,0,0,2,0,0,0,0,8,0,.091,0.091,0.091,Right,0.182,中日ドラゴンズ
吉見　一起,5,7,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,.200,0.2,0.2,Right,0.4,中日ドラゴンズ
ロドリゲス,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
ロメロ,21,38,31,0,1,0,0,0,1,0,0,0,4,0,3,0,0,22,0,.032,0.032,0.118,Right,0.15,中日ドラゴンズ
渡辺　勝,27,29,27,3,4,2,0,0,6,2,1,0,0,1,1,0,0,11,0,.148,0.222,0.172,Left,0.394,中日ドラゴンズ
東妻　勇輔,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
阿部　和成,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
有吉　優樹,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
石川　歩,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
石崎　剛,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
井上　晴哉,129,509,429,60,108,16,1,24,198,65,0,0,0,3,67,1,9,98,10,.252,0.462,0.362,Right,0.824,千葉ロッテマリーンズ
岩下　大輝,21,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
江村　直也,23,35,31,3,3,0,0,1,6,4,0,0,2,0,2,0,0,10,2,.097,0.194,0.152,Right,0.346,千葉ロッテマリーンズ
大谷　智久,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
岡　大海,95,182,154,36,35,8,1,6,63,16,13,1,3,1,18,1,6,32,5,.227,0.409,0.33,Right,0.739,千葉ロッテマリーンズ
荻野　貴司,125,569,508,76,160,35,7,10,239,46,28,10,9,4,40,1,8,56,4,.315,0.47,0.371,Right,0.841,千葉ロッテマリーンズ
小島　和哉,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
柿沼　友哉,34,73,54,5,9,0,0,1,12,2,0,0,10,0,4,0,5,20,0,.167,0.222,0.286,Right,0.508,千葉ロッテマリーンズ
角中　勝也,108,435,368,47,95,17,1,8,138,48,2,2,3,4,55,2,5,63,10,.258,0.375,0.359,Left,0.734,千葉ロッテマリーンズ
香月　一也,26,33,33,3,5,0,0,1,8,3,0,0,0,0,0,0,0,9,0,.152,0.242,0.152,Left,0.394,千葉ロッテマリーンズ
加藤　翔平,60,120,109,12,22,3,1,4,39,9,4,2,2,0,7,0,2,32,2,.202,0.358,0.263,Switch,0.621,千葉ロッテマリーンズ
唐川　侑己,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
清田　育宏,117,377,336,49,85,8,2,10,127,57,1,3,2,2,35,1,2,77,6,.253,0.378,0.325,Right,0.703,千葉ロッテマリーンズ
酒居　知史,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
佐々木　千隼,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
菅野　剛士,28,73,66,7,13,2,0,3,24,7,0,0,0,0,6,0,1,11,0,.197,0.364,0.274,Left,0.638,千葉ロッテマリーンズ
